epoch,experiment,loss,sig2b_est0,sig2b_est1,sig2b_est2,sig2e_est,val_loss
39,6,156.16143798828125,0.092021726,1.0575148,8.712652,1.1272044,155.61325073242188
40,6,156.2849884033203,0.089874595,1.0554957,8.777882,1.1259228,155.43777465820312
41,6,156.35330200195312,0.090644516,1.0525004,8.838976,1.1332182,155.46841430664062
0,7,210.46966552734375,1.0515772,1.2460834,1.344723,1.3732911,172.99847412109375
1,7,178.32766723632812,0.95540196,1.3895415,1.6332772,1.4761858,166.5635986328125
2,7,172.45223999023438,0.7524808,1.4968841,1.9017447,1.4810617,162.63072204589844
3,7,168.61376953125,0.4254063,1.5875762,2.163648,1.4146174,160.8553009033203
4,7,166.3707733154297,0.12228194,1.6751724,2.430069,1.3480883,159.52694702148438
5,7,164.68080139160156,0.11355452,1.7428341,2.6963103,1.3037736,158.1048583984375
6,7,162.934814453125,0.094629295,1.7772573,2.9600708,1.2583126,157.67674255371094
7,7,162.18771362304688,0.101683244,1.7893171,3.2243361,1.2423648,157.34706115722656
8,7,161.3887481689453,0.10298695,1.7731799,3.4892035,1.2213832,157.0390625
9,7,160.86683654785156,0.10270291,1.7424895,3.7552257,1.2102809,156.60891723632812
10,7,160.26400756835938,0.089834936,1.6880262,4.0216293,1.2024602,155.82818603515625
11,7,160.06275939941406,0.09284278,1.6243607,4.290453,1.2014322,155.81491088867188
12,7,159.57852172851562,0.0984257,1.5440307,4.5549455,1.1842978,155.3052215576172
13,7,159.2683868408203,0.09662532,1.470148,4.817414,1.1773906,155.24093627929688
14,7,159.05992126464844,0.08852407,1.4009049,5.0765,1.1793952,155.38192749023438
15,7,158.36398315429688,0.09194879,1.3291317,5.33029,1.1620239,154.94151306152344
16,7,158.48414611816406,0.09307778,1.2726146,5.576461,1.166371,155.2260284423828
17,7,158.11866760253906,0.09782068,1.2274654,5.8166018,1.161217,154.74136352539062
18,7,158.1887664794922,0.09293304,1.1926761,6.0507393,1.1604964,154.69613647460938
19,7,158.09561157226562,0.09055326,1.1626439,6.2761474,1.1604192,154.78857421875
20,7,157.60018920898438,0.09194556,1.1377726,6.4936376,1.1504786,154.54066467285156
21,7,157.6127166748047,0.0897207,1.115485,6.7033653,1.1478904,154.48963928222656
22,7,157.64117431640625,0.09318422,1.1016731,6.9012203,1.1506957,154.52005004882812
23,7,157.687255859375,0.09444859,1.0938514,7.093113,1.1507926,155.16123962402344
24,7,157.36878967285156,0.090680495,1.0826477,7.2765455,1.1428738,154.32894897460938
25,7,157.16786193847656,0.09029795,1.0696386,7.4487886,1.1419823,154.31259155273438
26,7,157.1487579345703,0.09136215,1.0589044,7.6141577,1.1426138,154.380126953125
27,7,156.99957275390625,0.09231749,1.0538261,7.769017,1.136512,154.44569396972656
28,7,156.9638671875,0.09576214,1.0517617,7.915001,1.1313369,154.21865844726562
29,7,156.907958984375,0.09186376,1.0463659,8.054464,1.1337177,154.51156616210938
30,7,156.86830139160156,0.09136374,1.039889,8.188329,1.1321027,154.30621337890625
31,7,156.79588317871094,0.09029105,1.039935,8.313035,1.1295435,153.94888305664062
32,7,156.58706665039062,0.08904344,1.0384277,8.431619,1.1308792,154.1632843017578
33,7,156.46580505371094,0.09045013,1.0380081,8.541568,1.129765,153.98214721679688
34,7,156.54673767089844,0.09280245,1.0310997,8.64457,1.1280597,153.9053497314453
35,7,156.4595947265625,0.09053147,1.0286182,8.7429085,1.1231716,154.11038208007812
36,7,156.41941833496094,0.09239253,1.0272081,8.835051,1.1219916,154.15130615234375
37,7,156.3171844482422,0.090937376,1.0319302,8.920604,1.11933,154.63919067382812
38,7,156.58865356445312,0.09220695,1.029167,9.003614,1.1279861,154.39927673339844
39,7,156.44395446777344,0.088313326,1.0268213,9.080414,1.1214092,153.8148956298828
40,7,156.23318481445312,0.095405385,1.0243655,9.152975,1.1164627,153.88894653320312
41,7,156.2776336669922,0.09032881,1.0233028,9.223577,1.1184975,153.8927001953125
42,7,156.33981323242188,0.08769911,1.0177991,9.288401,1.1183957,154.0663299560547
43,7,156.19732666015625,0.09010425,1.0176955,9.34741,1.1168672,153.97740173339844
44,7,156.1192626953125,0.08582754,1.0221838,9.403,1.1154137,153.95840454101562
45,7,156.1852264404297,0.09208381,1.0158271,9.453914,1.1145555,154.02674865722656
46,7,156.05413818359375,0.09227165,1.0137453,9.503216,1.1149894,154.36703491210938
47,7,156.07078552246094,0.09550667,1.0133464,9.549391,1.1136009,154.26730346679688
48,7,156.25637817382812,0.08756998,1.0130596,9.594906,1.1205658,153.99661254882812
49,7,155.81362915039062,0.089935295,1.0123464,9.634902,1.1157548,153.84837341308594
0,8,213.17124938964844,1.0565655,1.2366598,1.335101,1.3891612,172.29843139648438
1,8,179.81712341308594,0.96046877,1.3641269,1.6206353,1.5021288,166.27108764648438
2,8,172.2745819091797,0.7521118,1.4485183,1.8838607,1.4932292,161.60934448242188
3,8,167.98211669921875,0.43141833,1.5138428,2.1416852,1.4144477,159.4542999267578
4,8,165.4512481689453,0.16252722,1.5802318,2.4046907,1.3377032,158.11643981933594
5,8,164.12828063964844,0.13455364,1.63001,2.6690032,1.2918106,157.78208923339844
6,8,163.29888916015625,0.1321369,1.6421813,2.9307575,1.2703286,157.75494384765625
7,8,162.067626953125,0.12470329,1.6237632,3.1944861,1.2429823,157.01625061035156
8,8,161.73956298828125,0.12831566,1.5867698,3.4603748,1.2400705,157.28005981445312
9,8,161.07435607910156,0.12570985,1.5294712,3.7271888,1.2280812,156.97645568847656
10,8,160.60903930664062,0.12681304,1.4627914,3.9957466,1.2198662,156.45037841796875
11,8,160.2646026611328,0.122898795,1.3996224,4.263244,1.2111831,156.94471740722656
12,8,159.85568237304688,0.12224128,1.3308594,4.5309534,1.2085545,156.6407012939453
13,8,159.5139923095703,0.117167845,1.2700391,4.7958713,1.1987364,156.0279083251953
14,8,159.44293212890625,0.113877855,1.2229558,5.05923,1.2038206,156.18341064453125
15,8,159.22608947753906,0.11777242,1.1821015,5.314945,1.1953884,156.2879180908203
16,8,158.91513061523438,0.1167305,1.1458789,5.5637703,1.1933626,155.68475341796875
17,8,158.82388305664062,0.12085993,1.1139115,5.808012,1.1882964,155.58856201171875
18,8,158.67588806152344,0.117946886,1.0960059,6.0450654,1.1845729,155.19094848632812
19,8,158.50526428222656,0.11451467,1.0795325,6.2747216,1.1782162,155.06967163085938
20,8,158.0435333251953,0.11951012,1.0653863,6.4966617,1.1704623,155.43959045410156
21,8,158.19822692871094,0.115997456,1.0514777,6.708171,1.175982,155.23147583007812
22,8,158.242919921875,0.11935581,1.0423129,6.9115095,1.1734473,154.83383178710938
23,8,157.92880249023438,0.115669034,1.0311937,7.103391,1.170623,154.42587280273438
24,8,157.9182586669922,0.11559224,1.0250217,7.286555,1.1639922,155.1602020263672
25,8,157.7515411376953,0.11964285,1.023623,7.464006,1.1664642,154.95361328125
26,8,157.6345977783203,0.11666097,1.0227367,7.6326118,1.1630269,154.89553833007812
27,8,157.67994689941406,0.11952842,1.0139942,7.7901382,1.1606117,155.1013946533203
28,8,157.53692626953125,0.12115827,1.0130335,7.9401464,1.1605921,154.89163208007812
29,8,157.5354461669922,0.12030793,1.0043631,8.079053,1.1616628,155.2268829345703
30,8,157.30215454101562,0.11801549,1.0039934,8.211933,1.1507638,154.70870971679688
31,8,157.24221801757812,0.11065506,1.0006673,8.338118,1.1503885,154.754638671875
32,8,157.4822540283203,0.11525814,0.99461687,8.458874,1.1645266,154.47012329101562
33,8,157.30104064941406,0.117840074,0.99260974,8.567736,1.162339,154.73399353027344
0,9,212.45806884765625,1.0166103,1.2348613,1.3374461,1.385951,174.62533569335938
1,9,179.36410522460938,0.86774164,1.3585695,1.6313102,1.4988,167.35073852539062
2,9,173.3365020751953,0.5835187,1.4406917,1.90165,1.5139037,163.65359497070312
3,9,168.8729705810547,0.17826918,1.5145514,2.1692564,1.449046,161.77491760253906
4,9,166.56729125976562,0.09792895,1.5732242,2.4383283,1.3742365,160.26596069335938
5,9,164.62002563476562,0.09794366,1.5888073,2.7019536,1.3227867,159.9398651123047
6,9,163.15330505371094,0.09555333,1.5799154,2.9646583,1.2800777,158.86569213867188
7,9,162.4590301513672,0.09434095,1.5418471,3.2271216,1.2666882,158.18214416503906
8,9,161.6182403564453,0.0899334,1.484828,3.4904559,1.2470742,158.11737060546875
9,9,161.21490478515625,0.09145339,1.4227616,3.7551997,1.235751,157.91091918945312
10,9,160.7875518798828,0.092485555,1.3536593,4.0200405,1.2323773,158.83030700683594
11,9,159.9623565673828,0.09022359,1.2951828,4.2836013,1.2150401,156.8302764892578
12,9,159.813720703125,0.09466211,1.2329983,4.54481,1.203682,157.52024841308594
13,9,159.67074584960938,0.09073833,1.1790804,4.80133,1.2064941,157.5579071044922
14,9,159.26634216308594,0.09015396,1.1340579,5.0519795,1.1985046,157.8414306640625
15,9,159.1108856201172,0.09078948,1.1003563,5.29663,1.1975945,156.85736083984375
16,9,158.8439178466797,0.087480016,1.079066,5.5362997,1.192401,156.87649536132812
17,9,158.7541961669922,0.09232799,1.0565115,5.7639756,1.1905183,156.02391052246094
18,9,158.40582275390625,0.08543101,1.0373529,5.9822845,1.177113,157.20614624023438
19,9,158.01467895507812,0.088060275,1.020683,6.193948,1.1728095,155.65887451171875
20,9,157.94052124023438,0.09145557,1.0134342,6.396068,1.1721641,156.09478759765625
21,9,157.88864135742188,0.08645882,1.0025615,6.5862346,1.1694467,155.84120178222656
22,9,157.82106018066406,0.088728085,0.99285424,6.7648044,1.1674117,155.1548309326172
23,9,157.73178100585938,0.08107266,0.98838943,6.934075,1.1697942,155.4543914794922
24,9,157.6722412109375,0.085241854,0.9845211,7.0951934,1.1684872,155.3448028564453
25,9,157.37754821777344,0.09080293,0.9778089,7.2452893,1.1602353,155.37149047851562
26,9,157.40380859375,0.093119085,0.97663754,7.3875933,1.1561145,155.88217163085938
27,9,157.39572143554688,0.09075026,0.9661089,7.5201316,1.1594208,155.07374572753906
28,9,157.43214416503906,0.09165285,0.96103525,7.643726,1.1544124,154.75172424316406
29,9,157.2445526123047,0.0853955,0.95157933,7.75843,1.1542053,155.38198852539062
30,9,157.33242797851562,0.08969308,0.951928,7.869772,1.1545923,154.88772583007812
31,9,156.90280151367188,0.08224254,0.95217276,7.969815,1.1454186,155.44992065429688
32,9,157.09661865234375,0.085980445,0.94883436,8.064133,1.1529915,154.5022430419922
33,9,157.04725646972656,0.089638144,0.94918734,8.152824,1.1506777,154.90023803710938
34,9,156.9474334716797,0.085899755,0.95141983,8.233342,1.1433543,154.73512268066406
35,9,156.90713500976562,0.086174294,0.9494605,8.30956,1.1486921,154.71783447265625
36,9,156.7112579345703,0.08789034,0.94610417,8.378662,1.1425014,154.46495056152344
37,9,156.9254608154297,0.08604608,0.9448364,8.442436,1.1473895,154.4185791015625
38,9,156.71902465820312,0.08729901,0.9453718,8.501367,1.142601,155.29672241210938
39,9,156.57986450195312,0.083565906,0.94749045,8.556992,1.1417716,155.06243896484375
40,9,156.66726684570312,0.08871262,0.9479733,8.608615,1.1402043,154.371337890625
41,9,156.60797119140625,0.08892415,0.94729793,8.655574,1.1401339,154.67613220214844
42,9,156.57357788085938,0.089772455,0.94633144,8.698858,1.1381245,154.23086547851562
43,9,156.6959686279297,0.085958004,0.9418311,8.740679,1.1423708,154.7003936767578
44,9,156.53575134277344,0.08703044,0.94330674,8.780738,1.137205,154.43545532226562
45,9,156.32566833496094,0.0913044,0.94325966,8.813596,1.1325259,154.432861328125
46,9,156.4221649169922,0.089951016,0.9430671,8.844914,1.1335151,154.3753204345703
47,9,156.58700561523438,0.08520868,0.9433377,8.87365,1.1361119,154.20669555664062
48,9,156.36012268066406,0.08744925,0.94351184,8.9016075,1.1313654,154.4873809814453
49,9,156.2163543701172,0.08587569,0.9377699,8.928876,1.1292385,154.28717041015625
50,9,156.52096557617188,0.082128115,0.9432663,8.95235,1.1371455,153.73580932617188
51,9,156.5218963623047,0.088496335,0.94507253,8.975318,1.1396711,154.6168670654297
52,9,156.15625,0.08350402,0.9442714,8.994791,1.1272962,153.6009979248047
53,9,156.22109985351562,0.08886442,0.9415372,9.011606,1.1322094,154.69677734375
54,9,156.00189208984375,0.08923848,0.93670994,9.02727,1.1259989,154.20822143554688
55,9,156.2242889404297,0.08797803,0.9378308,9.043642,1.1316926,154.70443725585938
56,9,156.129638671875,0.088592924,0.9427842,9.057249,1.1217692,154.83840942382812
57,9,156.27252197265625,0.08529348,0.9436447,9.071518,1.1298898,154.302978515625
58,9,155.96484375,0.08670489,0.9452502,9.083762,1.1266077,153.84555053710938
59,9,156.1009979248047,0.08757636,0.9420941,9.0968685,1.1287149,154.50180053710938
60,9,156.1233673095703,0.088290125,0.9400845,9.106224,1.1214075,154.6669158935547
61,9,156.08973693847656,0.08231634,0.9404975,9.116359,1.1210127,154.86534118652344
62,9,156.04696655273438,0.08819888,0.93800014,9.125346,1.129564,154.24615478515625
