,mode,N,sig2e,sig2b0_spatial,sig2b1_spatial,q_spatial,experiment,exp_type,mse,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time
591,spatial_embedded,100000,1,1,0.1,1000,0,lmm_embed,1.308725311,1.2105417,0.300336927,,56,210.788204
592,spatial_embedded,100000,1,1,0.1,1000,1,lmm_embed,1.26640724,1.1762466,0.421422154,,73,274.7510867
593,spatial_embedded,100000,1,1,0.1,1000,2,lmm_embed,1.272650749,1.1537187,0.237711936,,76,294.4908879
594,spatial_embedded,100000,1,1,0.1,1000,3,lmm_embed,1.232163196,1.0819712,0.099214986,,70,277.9160604
595,spatial_embedded,100000,1,1,0.1,1000,4,lmm_embed,1.198801123,1.055912,0.005847293,,121,448.8369434
596,spatial_embedded,100000,1,1,0.1,10000,0,lmm_embed,1.655802727,1.5844147,0.352450311,,130,478.4314866
597,spatial_embedded,100000,1,1,0.1,10000,1,lmm_embed,1.730454228,1.5687089,0.880241573,,69,258.9549565
598,spatial_embedded,100000,1,1,0.1,10000,2,lmm_embed,1.585636111,1.5282795,0.395060569,,90,332.6975501
599,spatial_embedded,100000,1,1,0.1,10000,3,lmm_embed,1.64394471,1.5734464,0.548583984,,95,350.5097346
600,spatial_embedded,100000,1,1,0.1,10000,4,lmm_embed,1.659213583,1.6433163,0.383275062,,75,281.1646752
601,spatial_embedded,100000,1,1,1,100,0,lmm_embed,1.134294904,1.1082331,0.026187861,,51,192.7795269
602,spatial_embedded,100000,1,1,1,100,1,lmm_embed,1.114343555,1.0928624,0.039687537,,46,173.7762733
603,spatial_embedded,100000,1,1,1,100,2,lmm_embed,1.086888028,1.0789862,0.031546488,,60,225.2332022
604,spatial_embedded,100000,1,1,1,100,3,lmm_embed,1.109290822,1.0548283,0.049944226,,51,193.527915
605,spatial_embedded,100000,1,1,1,100,4,lmm_embed,1.085035098,1.0649681,0.074033707,,48,183.2224846
606,spatial_embedded,100000,1,1,1,1000,0,lmm_embed,1.253553681,1.094655,0.025075803,,31,119.5847483
607,spatial_embedded,100000,1,1,1,1000,1,lmm_embed,1.16158568,1.0324826,0.010869287,,40,152.1369481
608,spatial_embedded,100000,1,1,1,1000,2,lmm_embed,1.138445134,1.0191967,0.01138069,,46,175.3811035
609,spatial_embedded,100000,1,1,1,1000,3,lmm_embed,1.137829853,1.0543997,0.004658714,,41,157.1101525
610,spatial_embedded,100000,1,1,1,1000,4,lmm_embed,1.196648871,1.1805083,0.068531327,,20,80.58185172
611,spatial_embedded,100000,1,1,1,10000,0,lmm_embed,1.213414008,1.0145644,0.00416364,,45,171.6676583
612,spatial_embedded,100000,1,1,1,10000,1,lmm_embed,1.183393039,0.9907658,0.006098043,,36,137.8505177
613,spatial_embedded,100000,1,1,1,10000,2,lmm_embed,1.158136198,1.0019062,0.005371557,,46,174.0788851
614,spatial_embedded,100000,1,1,1,10000,3,lmm_embed,1.15082854,0.95428556,0.013533329,,47,178.3940749
615,spatial_embedded,100000,1,1,1,10000,4,lmm_embed,1.210735504,1.0617906,0.008157852,,37,141.6462481
616,spatial_embedded,100000,1,1,10,100,0,lmm_embed,1.151774918,1.0824988,0.032533243,,56,212.3277624
617,spatial_embedded,100000,1,1,10,100,1,lmm_embed,1.100539615,1.0892551,0.06475307,,70,261.4876423
618,spatial_embedded,100000,1,1,10,100,2,lmm_embed,1.117412195,1.0820352,0.033009101,,64,240.7125967
619,spatial_embedded,100000,1,1,10,100,3,lmm_embed,1.140268451,1.114307,0.025431385,,65,242.8154986
620,spatial_embedded,100000,1,1,10,100,4,lmm_embed,1.133593679,1.1218423,0.084024116,,43,163.4002211
621,spatial_embedded,100000,1,1,10,1000,0,lmm_embed,1.102796282,1.0863036,0.016898725,,65,242.0318551
622,spatial_embedded,100000,1,1,10,1000,1,lmm_embed,1.114313517,1.0851238,0.041220643,,48,179.5551691
623,spatial_embedded,100000,1,1,10,1000,2,lmm_embed,1.087529664,1.0750265,0.01689099,,60,224.251008
624,spatial_embedded,100000,1,1,10,1000,3,lmm_embed,1.105276033,1.0775641,0.013120682,,61,227.2733228
625,spatial_embedded,100000,1,1,10,1000,4,lmm_embed,1.065898273,1.1103698,0.030345429,,56,210.2230916
626,spatial_embedded,100000,1,1,10,10000,0,lmm_embed,1.133612075,1.1726459,0.018889016,,24,95.53220177
627,spatial_embedded,100000,1,1,10,10000,1,lmm_embed,1.108577165,1.0807513,0.049923386,,50,188.6891096
628,spatial_embedded,100000,1,1,10,10000,2,lmm_embed,1.085212416,1.0942022,0.035176285,,49,187.4396679
629,spatial_embedded,100000,1,1,10,10000,3,lmm_embed,1.114656151,1.1224312,0.016088873,,54,202.0467176
630,spatial_embedded,100000,1,1,10,10000,4,lmm_embed,1.086924525,1.1066532,0.023891967,,57,214.6631112
631,spatial_embedded,100000,1,10,0.1,100,0,lmm_embed,1.189421465,1.1578289,0.221828759,,46,175.6360493
632,spatial_embedded,100000,1,10,0.1,100,1,lmm_embed,1.182239393,1.2414569,0.047058783,,53,216.5303178
633,spatial_embedded,100000,1,10,0.1,100,2,lmm_embed,1.119306567,1.1209862,0.089496575,,88,349.7651541
634,spatial_embedded,100000,1,10,0.1,100,3,lmm_embed,1.121496727,1.1272135,0.070613421,,74,295.6633618
635,spatial_embedded,100000,1,10,0.1,100,4,lmm_embed,1.236382247,1.1958548,0.126698896,,40,163.5110259
636,spatial_embedded,100000,1,10,0.1,1000,0,lmm_embed,1.515050434,1.35381,0.172876194,,127,507.645767
637,spatial_embedded,100000,1,10,0.1,10000,0,lmm_embed,2.253725623,1.9986863,0.001442495,,130,1389.266804
638,spatial_embedded,100000,1,10,0.1,10000,1,lmm_embed,2.290282507,1.9836149,0.001868066,,130,1920.75635
639,spatial_embedded,100000,1,10,0.1,10000,2,lmm_embed,3.992593323,2.247465,0.000974956,,106,1583.246109
640,spatial_embedded,100000,1,10,0.1,10000,3,lmm_embed,3.319561741,2.577296,0.002789355,,52,779.9213924
641,spatial_embedded,100000,1,10,0.1,10000,4,lmm_embed,2.743111927,2.2388525,0.001210811,,83,1247.207314
642,spatial_embedded,100000,1,10,1,100,0,lmm_embed,1.158915158,1.1435436,0.056985401,,40,163.5462239
643,spatial_embedded,100000,1,10,1,100,1,lmm_embed,1.122122744,1.0685767,0.051360998,,58,230.2633016
644,spatial_embedded,100000,1,10,1,100,2,lmm_embed,1.08531557,1.0547419,0.025100686,,68,267.6587234
645,spatial_embedded,100000,1,10,1,100,3,lmm_embed,1.112465393,1.0674624,0.012232559,,84,329.2195551
646,spatial_embedded,100000,1,10,1,100,4,lmm_embed,1.093570475,1.1141284,0.220074847,,41,165.6170342
647,spatial_embedded,100000,1,10,1,1000,0,lmm_embed,1.250289715,1.0857869,0.007457126,,95,377.7518995
648,spatial_embedded,100000,1,10,1,1000,1,lmm_embed,1.246010316,1.1373473,0.018068587,,66,265.7481468
649,spatial_embedded,100000,1,10,1,10000,0,lmm_embed,1.330122753,1.1868843,0.006160462,,62,246.9216316
650,spatial_embedded,100000,1,10,1,10000,1,lmm_embed,1.303722008,1.1234248,0.002123377,,101,392.8601782
651,spatial_embedded,100000,1,10,1,10000,2,lmm_embed,1.272333122,1.0802062,0.003908927,,49,195.4031925
652,spatial_embedded,100000,1,10,1,10000,3,lmm_embed,1.29266691,1.1695459,0.010476377,,53,210.0665319
653,spatial_embedded,100000,1,10,10,100,0,lmm_embed,1.130964442,1.1060172,0.005413763,,45,185.2552156
654,spatial_embedded,100000,1,10,10,100,1,lmm_embed,1.098195908,1.0947276,0.013798336,,64,256.0878029
655,spatial_embedded,100000,1,10,10,100,2,lmm_embed,1.115037144,1.1257106,0.011838404,,47,190.0417929
656,spatial_embedded,100000,1,10,10,100,3,lmm_embed,1.114059227,1.0960866,0.007925618,,63,251.0930882
657,spatial_embedded,100000,1,10,10,100,4,lmm_embed,1.140674826,1.0807934,0.009088051,,79,312.2985682
658,spatial_embedded,100000,1,10,10,1000,0,lmm_embed,1.111351349,1.1153134,0.011192996,,49,196.1518264
659,spatial_embedded,100000,1,10,10,1000,1,lmm_embed,1.174046553,1.1276531,0.004191167,,33,135.7865028
660,spatial_embedded,100000,1,10,10,1000,2,lmm_embed,1.133332831,1.1288255,0.004173352,,28,119.3662875
661,spatial_embedded,100000,1,10,10,1000,3,lmm_embed,1.106127767,1.0550839,0.006351963,,56,228.6978223
662,spatial_embedded,100000,1,10,10,1000,4,lmm_embed,1.165158413,1.130641,0.003539768,,36,149.6283464
663,spatial_embedded,100000,1,10,10,10000,0,lmm_embed,1.15400168,1.1455166,0.006639365,,29,120.8118768
664,spatial_embedded,100000,1,10,10,10000,1,lmm_embed,1.143698663,1.0546253,0.00720533,,58,231.2606077
665,spatial_embedded,100000,1,10,10,10000,2,lmm_embed,1.131062633,1.0908585,0.005497491,,79,312.4585199
666,spatial_embedded,100000,1,10,10,10000,3,lmm_embed,1.118912258,1.0905765,0.003415821,,54,214.586426
667,spatial_embedded,100000,1,10,10,10000,4,lmm_embed,1.115103295,1.0131565,0.003760141,,84,332.6292009
668,spatial,100000,1,0.1,0.1,100,0,dkl,1.11725414,0.8276589,0.510754824,,477,562.1720159
669,spatial,100000,1,0.1,0.1,100,0,svdkl,1.099913286,0.6932472,0.343697876,0.567203701,42,484.158833
670,spatial,100000,1,0.1,0.1,100,1,dkl,1.123616473,0.83524156,0.757781684,,500,598.8287456
671,spatial,100000,1,0.1,0.1,100,1,svdkl,1.118532643,0.6932472,0.428606778,0.551734149,47,561.7235603
672,spatial,100000,1,0.1,0.1,100,2,dkl,1.121758599,0.83044845,0.898045123,,466,570.9318092
673,spatial,100000,1,0.1,0.1,100,2,svdkl,1.094455007,0.6932472,0.193443984,0.504992127,57,671.594116
674,spatial,100000,1,0.1,0.1,100,3,dkl,1.16795341,0.81245863,0.596560478,,391,451.6530991
675,spatial,100000,1,0.1,0.1,100,3,svdkl,1.098149989,0.6932472,0.469099522,0.580031574,30,351.9503105
676,spatial,100000,1,0.1,0.1,100,4,dkl,1.087190248,0.82978386,0.560232818,,500,591.8278017
677,spatial,100000,1,0.1,0.1,100,4,svdkl,1.058657302,0.6932472,0.295673877,0.497221231,52,610.5277369
678,spatial,100000,1,0.1,0.1,1000,0,dkl,1.123606362,0.8217716,0.788897097,,434,536.4488635
679,spatial,100000,1,0.1,0.1,1000,0,svdkl,1.099141339,0.6932472,0.271759748,0.872178555,52,622.6836193
680,spatial,100000,1,0.1,0.1,1000,1,dkl,1.129082954,0.8215887,0.819282055,,440,549.2643757
681,spatial,100000,1,0.1,0.1,1000,1,svdkl,1.176378956,0.6932472,0.405203521,0.969487667,31,366.6273994
682,spatial,100000,1,0.1,0.1,1000,2,dkl,1.146150221,0.81408256,0.792906225,,408,506.5485959
683,spatial,100000,1,0.1,0.1,1000,2,svdkl,1.14668924,0.6932472,0.444690585,0.951281309,41,478.4133303
684,spatial,100000,1,0.1,0.1,1000,3,dkl,1.129663725,0.8005439,0.792451084,,356,442.015115
685,spatial,100000,1,0.1,0.1,1000,3,svdkl,1.118313508,0.6932472,0.361130863,0.921288311,43,504.9986019
686,spatial,100000,1,0.1,0.1,1000,4,dkl,1.147273015,0.8139599,0.816532671,,400,492.2337217
687,spatial,100000,1,0.1,0.1,1000,4,svdkl,1.174865838,0.6932472,0.405942619,0.934322596,37,434.7465923
688,spatial,100000,1,0.1,1,100,0,dkl,1.118521943,0.8014334,0.689578056,,363,425.4868546
689,spatial,100000,1,0.1,1,100,0,svdkl,1.17465731,0.6932472,0.248820245,0.822774291,28,328.728554
690,spatial,100000,1,0.1,1,100,1,dkl,1.110555631,0.82843256,0.481324136,,472,551.5591331
691,spatial,100000,1,0.1,1,100,1,svdkl,1.081970191,0.6932472,0.386598617,0.877853334,38,448.3016055
692,spatial,100000,1,0.1,1,100,2,dkl,1.155261352,0.8252114,0.827982068,,466,555.6368241
693,spatial,100000,1,0.1,1,100,2,svdkl,1.113709857,0.6932472,0.243594408,0.919266343,53,617.7184105
694,spatial,100000,1,0.1,1,100,3,dkl,1.143989882,0.80370325,0.558425248,,343,394.4999175
695,spatial,100000,1,0.1,1,100,3,svdkl,1.082916607,0.6932472,0.26496172,0.82673794,65,763.7507942
696,spatial,100000,1,0.1,1,100,4,dkl,1.104041761,0.83976007,0.484529257,,500,572.2207577
697,spatial,100000,1,0.1,1,100,4,svdkl,1.136966847,0.6932472,0.283096969,0.821470559,73,875.0391159
698,spatial,100000,1,0.1,1,1000,0,dkl,1.103486306,0.8171427,0.676918387,,441,540.2350419
699,spatial,100000,1,0.1,1,1000,0,svdkl,1.162910564,0.6932472,0.55544585,1.244594574,23,273.8261216
700,spatial,100000,1,0.1,1,1000,1,dkl,1.113570508,0.81032443,0.669795156,,404,500.8812184
701,spatial,100000,1,0.1,1,1000,1,svdkl,1.123999907,0.6932472,0.469789535,1.312672019,38,459.620893
702,spatial,100000,1,0.1,1,1000,2,dkl,1.124533789,0.80964476,0.766227245,,392,484.3438735
703,spatial,100000,1,0.1,1,1000,2,svdkl,1.142418361,0.6932472,0.525875986,1.320618153,26,312.8470135
704,spatial,100000,1,0.1,1,1000,3,dkl,1.268320576,0.85413045,0.521091461,,500,601.8765161
705,spatial,100000,1,0.1,1,1000,3,svdkl,1.149675288,0.6932472,0.51000452,1.296003819,26,319.560324
706,spatial,100000,1,0.1,1,1000,4,dkl,1.088205297,0.83225405,0.441546649,,489,582.848434
707,spatial,100000,1,0.1,1,1000,4,svdkl,1.113182919,0.6932472,0.524556696,1.199858785,32,380.9891746
708,spatial,100000,1,0.1,10,100,0,dkl,1.133846544,0.8026563,0.652910233,,341,407.7991655
709,spatial,100000,1,0.1,10,100,0,svdkl,1.092034281,0.6932472,0.328071296,1.192260385,31,369.9830108
710,spatial,100000,1,0.1,10,100,1,dkl,1.101297798,0.81794834,0.538435996,,406,478.3522296
711,spatial,100000,1,0.1,10,100,1,svdkl,1.149719943,0.6932472,0.478167027,0.773139,18,208.840049
712,spatial,100000,1,0.1,10,100,2,dkl,1.075135736,0.8194785,0.533566535,,436,497.1253994
713,spatial,100000,1,0.1,10,100,2,svdkl,1.103310204,0.6932472,0.458059311,0.99727726,27,314.2638183
714,spatial,100000,1,0.1,10,100,3,dkl,1.129786514,0.8054267,0.812957406,,366,439.8252215
715,spatial,100000,1,0.1,10,100,3,svdkl,1.081869212,0.6932472,0.350691944,1.147626638,35,409.1100192
716,spatial,100000,1,0.1,10,100,4,dkl,1.108667236,0.8249179,0.508406162,,458,524.3117657
717,spatial,100000,1,0.1,10,100,4,svdkl,1.052695125,0.6932472,0.351519555,1.201904178,49,583.2262266
718,spatial,100000,1,0.1,10,1000,0,dkl,1.162624376,0.79912686,0.668300092,,333,409.9394579
719,spatial,100000,1,0.1,10,1000,0,svdkl,1.108344007,0.6932472,0.314348161,2.578678608,35,416.3890786
720,spatial,100000,1,0.1,10,1000,1,dkl,1.159861503,0.7964793,0.718517601,,329,402.4497719
721,spatial,100000,1,0.1,10,1000,1,svdkl,1.149311231,0.6932472,0.262365758,2.774438858,43,510.7294574
722,spatial,100000,1,0.1,10,1000,2,dkl,1.113917468,0.81964934,0.606542647,,446,543.7004406
723,spatial,100000,1,0.1,10,1000,2,svdkl,1.098811494,0.6932472,0.351667523,2.445611954,22,261.7762952
724,spatial,100000,1,0.1,10,1000,3,dkl,1.119818774,0.82511705,0.568968654,,445,540.2756987
725,spatial,100000,1,0.1,10,1000,3,svdkl,1.135564247,0.6932472,0.421379328,2.241799355,19,227.5208611
726,spatial,100000,1,0.1,10,1000,4,dkl,1.114609449,0.8323864,0.547315359,,492,598.9332907
727,spatial,100000,1,0.1,10,1000,4,svdkl,1.109552136,0.6932472,0.335635364,2.562649012,27,323.8701644
728,spatial,100000,1,1,0.1,100,0,dkl,1.091539923,0.8303581,0.876704276,,500,593.4296765
729,spatial,100000,1,1,0.1,100,0,svdkl,1.112482511,0.6932472,1.0085783,0.389553249,42,493.5373347
730,spatial,100000,1,1,0.1,100,1,dkl,1.150306801,0.8170748,0.851582885,,421,508.0204098
731,spatial,100000,1,1,0.1,100,1,svdkl,1.11179774,0.6932472,0.74189204,0.383740664,40,471.8601956
732,spatial,100000,1,1,0.1,100,2,dkl,1.429166472,0.76016015,0.775210381,,168,201.3534846
733,spatial,100000,1,1,0.1,100,2,svdkl,1.227187693,0.6932472,1.535768986,0.564586997,25,296.7336483
734,spatial,100000,1,1,0.1,100,3,dkl,1.160621226,0.7972308,0.836331189,,318,390.262794
735,spatial,100000,1,1,0.1,100,3,svdkl,1.08516336,0.6932472,0.856089652,0.369240195,50,601.9793956
736,spatial,100000,1,1,0.1,100,4,dkl,1.114368732,0.8129223,0.840878785,,407,471.8878076
737,spatial,100000,1,1,0.1,100,4,svdkl,1.12739464,0.6932472,0.93312937,0.485436857,41,476.9774256
738,spatial,100000,1,1,0.1,1000,0,dkl,1.163069343,0.8141967,0.861625612,,391,499.9324951
739,spatial,100000,1,1,0.1,1000,0,svdkl,1.238019259,0.6932472,1.484358788,0.729032934,67,801.7123687
740,spatial,100000,1,1,0.1,1000,1,dkl,1.133173945,0.8312546,0.879856527,,460,582.0942574
741,spatial,100000,1,1,0.1,1000,1,svdkl,1.236064293,0.6932472,1.67766583,0.745737791,73,877.0403523
742,spatial,100000,1,1,0.1,1000,2,dkl,1.16912679,0.8168311,0.87541759,,422,539.4727049
743,spatial,100000,1,1,0.1,1000,2,svdkl,1.364443787,0.6932472,0.976781845,0.665885091,83,981.575249
744,spatial,100000,1,1,0.1,1000,3,dkl,1.144713473,0.80363196,0.851495266,,356,457.6814606
745,spatial,100000,1,1,0.1,1000,3,svdkl,1.194555099,0.6932472,1.331505656,0.707736135,61,730.0010605
746,spatial,100000,1,1,0.1,1000,4,dkl,1.170106938,0.808292,0.860290766,,385,490.6610122
747,spatial,100000,1,1,0.1,1000,4,svdkl,1.266805338,0.6932472,1.136413336,0.691062927,72,852.4748788
748,spatial,100000,1,1,1,100,0,dkl,1.086911992,0.83262044,0.866238713,,485,570.51021
749,spatial,100000,1,1,1,100,0,svdkl,1.079886514,0.6932472,0.845692158,0.637033522,40,472.6163783
750,spatial,100000,1,1,1,100,1,dkl,1.112333814,0.8325424,0.862933755,,500,590.8997037
751,spatial,100000,1,1,1,100,1,svdkl,1.111262673,0.6932472,0.953745723,0.586410463,30,352.8606005
752,spatial,100000,1,1,1,100,2,dkl,1.121578132,0.8318435,0.862291932,,499,592.9427137
753,spatial,100000,1,1,1,100,2,svdkl,1.089880863,0.6932472,0.952667356,0.524378061,38,445.0614932
754,spatial,100000,1,1,1,100,3,dkl,1.092960733,0.8356237,0.874074697,,500,590.7530696
755,spatial,100000,1,1,1,100,3,svdkl,1.106113048,0.6932472,0.954908609,0.561722159,36,427.7696619
756,spatial,100000,1,1,1,100,4,dkl,1.126646007,0.8387915,0.869404316,,500,583.4357853
757,spatial,100000,1,1,1,100,4,svdkl,1.092385642,0.6932472,1.009793043,0.556750655,52,612.5543966
758,spatial,100000,1,1,1,1000,0,dkl,1.134471592,0.8320583,0.839994669,,485,598.3743408
759,spatial,100000,1,1,1,1000,0,svdkl,1.105567327,0.6932472,1.458737969,1.125436664,64,752.898236
760,spatial,100000,1,1,1,1000,1,dkl,1.151130522,0.82531023,0.790621698,,423,516.0117633
761,spatial,100000,1,1,1,1000,1,svdkl,1.104205416,0.6932472,1.556758642,1.099185348,39,462.1251686
762,spatial,100000,1,1,1,1000,2,dkl,1.137814763,0.81266063,0.802811503,,388,474.5535247
763,spatial,100000,1,1,1,1000,2,svdkl,1.109132877,0.6932472,1.621915221,1.102744937,35,407.2271118
764,spatial,100000,1,1,1,1000,3,dkl,1.146497309,0.8203235,0.773984909,,409,499.2074745
765,spatial,100000,1,1,1,1000,3,svdkl,1.136792382,0.6932472,1.459034443,1.076700568,36,419.5705516
766,spatial,100000,1,1,1,1000,4,dkl,1.169642419,0.8223805,0.794457257,,431,529.2855041
767,spatial,100000,1,1,1,1000,4,svdkl,1.129820347,0.6932472,1.431582093,1.105191231,51,600.8596306
768,spatial,100000,1,1,10,100,0,dkl,1.08508696,0.8313484,0.791854322,,500,586.7596352
769,spatial,100000,1,1,10,100,0,svdkl,1.119504707,0.6932472,0.781131744,0.650742948,55,654.4337456
770,spatial,100000,1,1,10,100,1,dkl,1.108122542,0.83092004,0.862353444,,500,600.6412075
771,spatial,100000,1,1,10,100,1,svdkl,1.141791,0.6932472,0.850250304,0.646713734,22,262.8460338
772,spatial,100000,1,1,10,100,2,dkl,1.151673905,0.8102828,0.863345027,,371,436.0812385
773,spatial,100000,1,1,10,100,2,svdkl,1.140309603,0.6932472,1.055597544,0.93145448,29,338.9286234
774,spatial,100000,1,1,10,100,3,dkl,1.084629902,0.821997,0.85427767,,446,509.1913817
775,spatial,100000,1,1,10,100,3,svdkl,1.076653629,0.6932472,1.12736249,0.706747174,22,259.2167685
776,spatial,100000,1,1,10,100,4,dkl,1.09062932,0.83370525,0.807947755,,500,592.8015454
777,spatial,100000,1,1,10,100,4,svdkl,1.073392842,0.6932472,0.770189524,1.031253457,57,677.4202068
778,spatial,100000,1,1,10,1000,0,dkl,1.108958719,0.81345344,0.652671695,,387,468.2886221
779,spatial,100000,1,1,10,1000,0,svdkl,1.053628428,0.6932472,0.721060812,2.136188269,49,581.2173853
780,spatial,100000,1,1,10,1000,1,dkl,1.155727565,0.79801345,0.791340232,,331,407.460963
781,spatial,100000,1,1,10,1000,1,svdkl,1.06021545,0.6932472,1.011763096,2.410043478,53,623.2539716
782,spatial,100000,1,1,10,1000,2,dkl,1.220425177,0.8094742,0.842141271,,370,454.5369296
783,spatial,100000,1,1,10,1000,2,svdkl,1.096778389,0.6932472,0.901978731,2.18900013,46,548.7909908
784,spatial,100000,1,1,10,1000,3,dkl,1.089007372,0.82271755,0.709664881,,461,565.2886043
785,spatial,100000,1,1,10,1000,3,svdkl,1.046716342,0.6932472,0.857016802,2.261633396,54,637.0666306
786,spatial,100000,1,1,10,1000,4,dkl,1.120114092,0.8061325,0.794331014,,388,477.9022093
787,spatial,100000,1,1,10,1000,4,svdkl,1.214412067,0.6932472,0.762465239,2.002930164,24,283.0537791
788,spatial,100000,1,10,0.1,100,0,dkl,1.112355715,0.8305416,0.912077606,,500,577.1971347
789,spatial,100000,1,10,0.1,100,0,svdkl,1.113036454,0.6932472,2.372454166,0.449105203,21,258.3985312
790,spatial,100000,1,10,0.1,100,1,dkl,1.161980341,0.82825255,0.890075445,,490,613.279943
791,spatial,100000,1,10,0.1,100,1,svdkl,1.101495558,0.6932472,2.362709284,0.459725738,43,517.4619524
792,spatial,100000,1,10,0.1,100,2,dkl,1.122036567,0.8177981,0.874629855,,429,519.6887038
793,spatial,100000,1,10,0.1,100,2,svdkl,1.116645927,0.6932472,2.443157673,0.368923515,32,385.8422358
794,spatial,100000,1,10,0.1,100,3,dkl,1.115143041,0.83106637,0.90800482,,480,589.8871384
795,spatial,100000,1,10,0.1,100,3,svdkl,1.069854472,0.6932472,2.41920948,0.396782935,47,567.4441009
796,spatial,100000,1,10,0.1,100,4,dkl,1.117135396,0.8346397,0.905062079,,500,605.7733796
797,spatial,100000,1,10,0.1,100,4,svdkl,1.149489904,0.6932472,1.606675506,0.365052819,61,738.6995976
798,spatial,100000,1,10,0.1,1000,0,dkl,1.245692019,0.8262569,0.913935483,,500,652.2447007
799,spatial,100000,1,10,0.1,1000,0,svdkl,1.444539895,0.6932472,1.33641088,0.459796697,140,1698.451097
800,spatial,100000,1,10,0.1,1000,1,dkl,1.274236283,0.8227748,0.896737635,,470,613.9973607
801,spatial,100000,1,10,0.1,1000,1,svdkl,1.405121704,0.6932472,1.228923678,0.443570018,147,1780.590624
802,spatial,100000,1,10,0.1,1000,2,dkl,1.218296064,0.8275729,0.906647682,,500,651.7223518
803,spatial,100000,1,10,0.1,1000,2,svdkl,1.315454908,0.6932472,1.336580992,0.454659283,131,1589.173837
804,spatial,100000,1,10,0.1,1000,3,dkl,1.283571296,0.81729794,0.895623624,,454,595.434689
805,spatial,100000,1,10,0.1,1000,3,svdkl,1.378353683,0.6932472,1.219686747,0.429761499,121,1464.845183
806,spatial,100000,1,10,0.1,1000,4,dkl,1.243835707,0.82814926,0.909233212,,500,645.4145982
807,spatial,100000,1,10,0.1,1000,4,svdkl,1.367590607,0.6932472,1.280773282,0.460488021,181,2172.884044
808,spatial,100000,1,10,1,100,0,dkl,1.156747509,0.8043819,0.858120799,,345,410.1066883
809,spatial,100000,1,10,1,100,0,svdkl,1.07623924,0.6932472,2.050358295,0.77551806,42,479.5332508
810,spatial,100000,1,10,1,100,1,dkl,1.09365025,0.8307134,0.917011857,,500,591.9396613
811,spatial,100000,1,10,1,100,1,svdkl,1.174100764,0.6932472,2.373556376,0.667531848,25,281.271729
812,spatial,100000,1,10,1,100,2,dkl,1.149080143,0.8198303,0.895700991,,430,498.4742711
813,spatial,100000,1,10,1,100,2,svdkl,1.182280521,0.6932472,2.177012444,0.797863126,21,237.0352812
814,spatial,100000,1,10,1,100,3,dkl,1.202682615,0.82435936,0.896621168,,429,511.8966672
815,spatial,100000,1,10,1,100,3,svdkl,1.152063984,0.6932472,2.224877119,0.831362844,32,362.9134905
816,spatial,100000,1,10,1,100,4,dkl,1.127046987,0.81665945,0.886261702,,403,468.0569625
817,spatial,100000,1,10,1,100,4,svdkl,1.153511975,0.6932472,2.41432476,0.567656994,24,271.8868337
818,spatial,100000,1,10,1,1000,0,dkl,1.178062496,0.79402494,0.834976196,,296,357.8634372
819,spatial,100000,1,10,1,1000,0,svdkl,1.109453733,0.6932472,3.883215904,1.039630055,63,713.0869737
820,spatial,100000,1,10,1,1000,1,dkl,1.167582168,0.81724495,0.873061419,,392,477.0259304
821,spatial,100000,1,10,1,1000,1,svdkl,1.103732761,0.6932472,3.796486855,1.029114604,54,616.6944547
822,spatial,100000,1,10,1,1000,2,dkl,1.100157057,0.82275593,0.898093104,,443,540.4248607
823,spatial,100000,1,10,1,1000,2,svdkl,1.073962351,0.6932472,3.756873846,1.051056623,51,578.5236175
824,spatial,100000,1,10,1,1000,3,dkl,1.141857113,0.82439655,0.907738566,,466,574.9880302
825,spatial,100000,1,10,1,1000,3,svdkl,1.128152284,0.6932472,3.837208986,1.051472783,62,735.9115894
826,spatial,100000,1,10,1,1000,4,dkl,1.156972951,0.8141284,0.873498321,,386,471.9229817
827,spatial,100000,1,10,1,1000,4,svdkl,1.172514402,0.6932472,3.717479706,1.056387424,71,838.524334
828,spatial,100000,1,10,10,100,0,dkl,1.123592561,0.81900024,0.873644769,,420,679.5726686
829,spatial,100000,1,10,10,100,0,svdkl,1.11316026,0.6932472,1.531518221,0.793992102,33,335.5700321
830,spatial,100000,1,10,10,100,1,dkl,1.115668932,0.8131346,0.87268126,,392,627.1359169
831,spatial,100000,1,10,10,100,1,svdkl,1.216336371,0.6932472,2.269243479,0.786803544,18,183.7393532
832,spatial,100000,1,10,10,100,2,dkl,1.1238749,0.8336195,0.887994766,,478,759.7830083
833,spatial,100000,1,10,10,100,2,svdkl,1.083569961,0.6932472,1.605846524,0.626221895,36,366.0860274
834,spatial,100000,1,10,10,100,3,dkl,1.13103597,0.8153717,0.879146993,,405,631.8192065
835,spatial,100000,1,10,10,100,3,svdkl,1.088415133,0.6932472,2.118039608,0.969358921,37,375.0104766
836,spatial,100000,1,10,10,100,4,dkl,1.08923142,0.8249207,0.912258267,,461,754.4250827
837,spatial,100000,1,10,10,100,4,svdkl,1.114795275,0.6932472,1.802522421,0.733434558,48,491.2408369
838,spatial,100000,1,10,10,1000,0,dkl,1.134952654,0.80790216,0.836049199,,369,609.7478857
839,spatial,100000,1,10,10,1000,0,svdkl,1.126948023,0.6932472,2.333752394,1.947940946,58,589.7761333
