,mode,N,sig2e,sig2b0,sig2b1,q0,deep,experiment,exp_type,mse,sig2e_est,sig2b_est0,sig2b_est1,n_epochs,time
470,spatial,100000,1.0,1.0,10.0,10000,True,2,lmm,1.1325318086822167,1.1288117170333862,1.1958650350570679,15.064038276672363,48,362.51201701164246
471,spatial,100000,1.0,1.0,10.0,10000,True,2,ignore,1.3102631250893508,,,,21,39.935595750808716
472,spatial,100000,1.0,1.0,10.0,10000,True,2,embed,1.7188656055573839,,,,17,48.259379386901855
473,spatial,100000,1.0,1.0,10.0,10000,True,3,ohe,1.6167386159602217,,,,14,98.02003383636475
474,spatial,100000,1.0,1.0,10.0,10000,True,3,lmm,1.079635292525884,1.117871642112732,0.5704468488693237,6.425520420074463,73,493.46080684661865
475,spatial,100000,1.0,1.0,10.0,10000,True,3,ignore,1.2423796982829471,,,,44,73.147540807724
476,spatial,100000,1.0,1.0,10.0,10000,True,3,embed,1.6580662037275062,,,,17,49.71838998794556
477,spatial,100000,1.0,1.0,10.0,10000,True,4,ohe,1.749832617913282,,,,15,104.25129675865173
478,spatial,100000,1.0,1.0,10.0,10000,True,4,lmm,1.149989701761098,1.1277188062667847,1.9928839206695557,8.87143325805664,39,318.76478004455566
479,spatial,100000,1.0,1.0,10.0,10000,True,4,ignore,1.49477830577202,,,,22,36.46104431152344
480,spatial,100000,1.0,1.0,10.0,10000,True,4,embed,1.7986251875875559,,,,18,51.60758829116821
481,spatial,100000,1.0,10.0,0.1,10000,True,0,ohe,2.456433391084338,,,,18,126.10184335708618
482,spatial,100000,1.0,10.0,0.1,10000,True,0,lmm,1.577427506287309,1.1215978860855103,10.500616073608398,0.09035349637269974,44,408.51574182510376
483,spatial,100000,1.0,10.0,0.1,10000,True,0,ignore,11.704948253486622,,,,33,54.94797658920288
484,spatial,100000,1.0,10.0,0.1,10000,True,0,embed,2.223440249777814,,,,27,73.11834764480591
485,spatial,100000,1.0,10.0,0.1,10000,True,1,ohe,2.338786560461238,,,,20,133.82293438911438
486,spatial,100000,1.0,10.0,0.1,10000,True,1,lmm,,,,,13,180.23053574562073
487,spatial,100000,1.0,10.0,0.1,10000,True,1,ignore,10.026741114581398,,,,26,43.879647970199585
488,spatial,100000,1.0,10.0,0.1,10000,True,1,embed,2.1574052426281303,,,,29,79.10184049606323
489,spatial,100000,1.0,10.0,0.1,10000,True,2,ohe,2.270887754599564,,,,15,111.1249258518219
490,spatial,100000,1.0,10.0,0.1,10000,True,2,lmm,1.5963774388877534,1.1520936489105225,9.959559440612793,0.08242163807153702,31,341.5809805393219
491,spatial,100000,1.0,10.0,0.1,10000,True,2,ignore,10.783590393253483,,,,117,194.71640157699585
492,spatial,100000,1.0,10.0,0.1,10000,True,2,embed,2.354087551911245,,,,30,86.04536652565002
493,spatial,100000,1.0,10.0,0.1,10000,True,3,ohe,2.559752005613723,,,,16,108.21171379089355
494,spatial,100000,1.0,10.0,0.1,10000,True,3,lmm,1.5946971021231962,1.1290873289108276,9.6900634765625,0.10823974758386612,47,431.3026719093323
495,spatial,100000,1.0,10.0,0.1,10000,True,3,ignore,10.000532140253718,,,,86,142.38517713546753
496,spatial,100000,1.0,10.0,0.1,10000,True,3,embed,2.2175511256166165,,,,24,63.81018877029419
497,spatial,100000,1.0,10.0,0.1,10000,True,4,ohe,2.5387126799610757,,,,15,103.3360104560852
498,spatial,100000,1.0,10.0,0.1,10000,True,4,lmm,1.609854129910974,1.0932055711746216,10.356399536132812,0.08075810223817825,54,456.37813544273376
499,spatial,100000,1.0,10.0,0.1,10000,True,4,ignore,10.746940100503116,,,,89,152.51049876213074
500,spatial,100000,1.0,10.0,0.1,10000,True,4,embed,2.2416402276735337,,,,26,69.01020646095276
501,spatial,100000,1.0,10.0,1.0,10000,True,0,ohe,2.674952101009243,,,,17,112.54912972450256
502,spatial,100000,1.0,10.0,1.0,10000,True,0,lmm,1.1707488607567105,1.1425361633300781,8.778818130493164,1.1348934173583984,33,283.00181698799133
503,spatial,100000,1.0,10.0,1.0,10000,True,0,ignore,3.7182122695602136,,,,82,137.40174007415771
504,spatial,100000,1.0,10.0,1.0,10000,True,0,embed,2.349641986450355,,,,26,68.68067479133606
505,spatial,100000,1.0,10.0,1.0,10000,True,1,ohe,2.3111173753508765,,,,16,106.75815439224243
506,spatial,100000,1.0,10.0,1.0,10000,True,1,lmm,1.1279887079387034,1.118465542793274,8.885472297668457,0.9403132796287537,49,378.3088598251343
507,spatial,100000,1.0,10.0,1.0,10000,True,1,ignore,3.7655786069050117,,,,101,170.29596996307373
508,spatial,100000,1.0,10.0,1.0,10000,True,1,embed,2.398466939802448,,,,24,65.96780848503113
509,spatial,100000,1.0,10.0,1.0,10000,True,2,ohe,2.332122399101557,,,,16,108.66639113426208
510,spatial,100000,1.0,10.0,1.0,10000,True,2,lmm,1.124316018044989,1.1328717470169067,10.243407249450684,1.0962141752243042,53,388.93663120269775
511,spatial,100000,1.0,10.0,1.0,10000,True,2,ignore,4.224136715420524,,,,53,91.26774835586548
512,spatial,100000,1.0,10.0,1.0,10000,True,2,embed,2.3313414037747475,,,,27,77.21874952316284
513,spatial,100000,1.0,10.0,1.0,10000,True,3,ohe,2.416539491043258,,,,20,125.64323830604553
514,spatial,100000,1.0,10.0,1.0,10000,True,3,lmm,1.1494630962575263,1.117136001586914,9.027726173400879,1.023653268814087,61,431.99325704574585
515,spatial,100000,1.0,10.0,1.0,10000,True,3,ignore,3.6797090620372024,,,,68,111.13243627548218
516,spatial,100000,1.0,10.0,1.0,10000,True,3,embed,2.284595436320714,,,,25,71.96330904960632
517,spatial,100000,1.0,10.0,1.0,10000,True,4,ohe,2.3505565014685805,,,,19,130.2935745716095
518,spatial,100000,1.0,10.0,1.0,10000,True,4,lmm,1.177816935091172,1.1446424722671509,8.099605560302734,1.0033211708068848,26,255.825763463974
519,spatial,100000,1.0,10.0,1.0,10000,True,4,ignore,3.4759601337565416,,,,87,144.7794053554535
520,spatial,100000,1.0,10.0,1.0,10000,True,4,embed,2.1365915910559825,,,,23,62.47178673744202
521,spatial,100000,1.0,10.0,10.0,10000,True,0,ohe,2.0690970524093952,,,,17,116.54426646232605
522,spatial,100000,1.0,10.0,10.0,10000,True,0,lmm,1.1095164589857862,1.1406159400939941,5.251641750335693,4.820328235626221,30,267.68625688552856
523,spatial,100000,1.0,10.0,10.0,10000,True,0,ignore,1.6545373099496858,,,,42,70.39846229553223
524,spatial,100000,1.0,10.0,10.0,10000,True,0,embed,2.125573816752659,,,,24,65.73713779449463
525,spatial,100000,1.0,10.0,10.0,10000,True,1,ohe,2.3854058639491202,,,,16,110.11450052261353
526,spatial,100000,1.0,10.0,10.0,10000,True,1,lmm,1.0784249597584017,1.1098203659057617,9.572657585144043,7.0061845779418945,47,366.3962218761444
527,spatial,100000,1.0,10.0,10.0,10000,True,1,ignore,1.9974442049835779,,,,39,67.80024933815002
528,spatial,100000,1.0,10.0,10.0,10000,True,1,embed,2.2676224348977345,,,,40,104.70214200019836
529,spatial,100000,1.0,10.0,10.0,10000,True,2,ohe,2.3654345345952033,,,,21,129.1953685283661
530,spatial,100000,1.0,10.0,10.0,10000,True,2,lmm,1.0725921358368267,1.1074542999267578,12.402427673339844,8.271294593811035,48,367.9477798938751
531,spatial,100000,1.0,10.0,10.0,10000,True,2,ignore,1.9745919765396895,,,,38,66.04752993583679
532,spatial,100000,1.0,10.0,10.0,10000,True,2,embed,2.53843441824229,,,,50,129.64702010154724
533,spatial,100000,1.0,10.0,10.0,10000,True,3,ohe,2.0227463394246348,,,,19,123.81174564361572
534,spatial,100000,1.0,10.0,10.0,10000,True,3,lmm,1.1103290945699598,1.1417737007141113,5.227219581604004,7.4322967529296875,35,295.55401706695557
535,spatial,100000,1.0,10.0,10.0,10000,True,3,ignore,1.5599038386129866,,,,41,68.56354427337646
536,spatial,100000,1.0,10.0,10.0,10000,True,3,embed,2.096237959902719,,,,24,68.91999125480652
537,spatial,100000,1.0,10.0,10.0,10000,True,4,ohe,2.4783429787915745,,,,31,181.4501769542694
538,spatial,100000,1.0,10.0,10.0,10000,True,4,lmm,1.1079906713955805,1.1279586553573608,12.888423919677734,11.9644775390625,41,323.61664175987244
539,spatial,100000,1.0,10.0,10.0,10000,True,4,ignore,2.124646496292237,,,,32,53.323588132858276
540,spatial,100000,1.0,10.0,10.0,10000,True,4,embed,2.9966577441399322,,,,38,104.87502932548523
