epoch,experiment,loss,sig2b_est0,sig2b_est1,sig2b_est2,sig2b_est3,sig2b_est4,sig2b_grad0,sig2b_grad1,sig2b_grad2,sig2b_grad3,sig2b_grad4,sig2e_est,sig2e_grad,val_loss
30,4,50.99546051,2.1076417,3.424937,3.7454515,4.631639,6.3894095,-0.040442765,-0.08684397,-0.17462915,-0.119013906,-0.04888103,0.26690978,0.17073941,51.44682693
31,4,50.93736267,2.0619743,3.358335,3.702596,4.5349755,6.21458,0.024866581,-0.010334969,-0.061822176,-0.062372327,-0.025262833,0.28343034,-0.1164214,51.13542175
32,4,50.87758636,2.0098767,3.2780488,3.6109717,4.4475617,6.1493993,-0.025039315,-0.07227296,-0.041095287,-0.060025595,-0.06359032,0.3233882,-0.08742422,51.23026276
33,4,50.77183914,1.9391013,3.2204885,3.5298975,4.3906126,6.03019,-0.07627851,0.09224278,-0.22696584,-0.1156629,-0.013456725,0.30041313,-0.72440773,51.36481094
34,4,50.6914978,1.9191033,3.164661,3.4853196,4.3188634,5.941652,-0.3584628,-0.16234064,-0.15358472,-0.22199583,-0.15403467,0.24941066,-3.800391,51.06083679
35,4,50.71762085,1.8515445,3.0649767,3.3527985,4.167841,5.795346,-0.22483134,-0.1698693,-0.34785092,-0.2278164,-0.037861258,0.3011351,-0.99953234,51.28587723
36,4,50.72352982,1.8349385,3.02204,3.3506715,4.1528163,5.709657,-0.043756843,-0.051558495,-0.20563674,-0.090569556,-0.009110466,0.2727435,0.2190988,51.42179108
37,4,50.64229202,1.7945712,2.9728556,3.266174,4.0401235,5.619488,-0.1504432,-0.6444416,-0.50376606,-0.21440911,0.014733296,0.29984164,-3.3479667,50.9705658
38,4,50.52229691,1.7373891,2.9443965,3.2046733,3.97793,5.4911156,0.03292346,-0.1997509,-0.27918434,-0.337386,-0.057539,0.28657997,-1.939107,50.97914505
39,4,50.52517319,1.7231948,2.844095,3.1584778,3.9103532,5.407935,0.02638334,-0.14866689,0.001928985,-0.048388183,-0.030150961,0.28084385,0.23792388,50.84190369
40,4,50.44854736,1.6723028,2.8240852,3.1024218,3.8516278,5.322333,-0.0934217,-0.1437124,-0.003321171,-0.22043729,-0.17881383,0.28347057,-1.2442663,50.98609543
41,4,50.43785477,1.6846329,2.7777486,3.041455,3.7806818,5.2784696,-0.25034928,-0.20107353,-0.18257034,-0.11388159,-0.09373957,0.2710426,-1.7033062,50.98560715
42,4,50.38964462,1.6403892,2.7247221,2.9864297,3.7226787,5.1708436,-0.0786674,-0.076355696,-0.14243746,-0.106649995,-0.17681262,0.28595826,-0.78030455,50.97726059
43,4,50.32834244,1.5991714,2.6876268,2.9614356,3.701051,5.14242,-0.31197977,-0.34084272,-0.22876883,-0.4209782,-0.47081178,0.2842519,-4.935853,50.78045273
44,4,50.32116699,1.5960604,2.627366,2.925003,3.6160374,5.011753,-0.33853006,-0.112835884,0.000923574,-0.039039135,-0.10940796,0.29618156,-1.5547825,50.76893234
45,4,50.26296997,1.5687164,2.612364,2.9008274,3.5758326,4.9662294,-0.009383082,-0.014174223,-0.057296954,0.08735281,-0.11620559,0.29402617,1.0508542,50.8339653
46,4,50.22582626,1.5150112,2.5680552,2.8164935,3.522189,4.877354,-0.6146157,-0.89126766,-0.28212202,-0.38462275,-0.27288792,0.26867843,-4.8312297,50.77838516
47,4,50.20763397,1.5166645,2.5235965,2.7891335,3.450335,4.825219,-0.23410583,0.041616023,-0.24406528,-0.17862046,-0.13500649,0.3044721,-1.5965284,50.94945908
48,4,50.14081955,1.4637454,2.4648454,2.7472718,3.4109857,4.7539854,-0.06335473,-0.110355735,-0.1899085,-0.14428073,-0.12598267,0.27253273,-0.13181669,50.75635147
49,4,50.1038208,1.4464731,2.4345431,2.7221742,3.3563433,4.7141905,-0.27962506,-0.35640508,-0.13362366,-0.22007602,-0.35913903,0.30315617,-1.1036427,50.75675201
50,4,50.12301254,1.4237251,2.400908,2.6916754,3.3061829,4.645683,-0.18232751,-0.16457152,-0.049614906,-0.0900352,-0.08473623,0.3086074,-0.55549115,50.81902695
51,4,50.05732727,1.3905256,2.3999968,2.6306388,3.2464619,4.571083,-0.2813294,-0.17891574,-0.36784142,-0.1982134,-0.21758771,0.27047926,-1.7993264,50.82731628
52,4,50.05154419,1.3965275,2.3485868,2.5852375,3.2016861,4.524297,-0.31466925,-0.22747678,-0.30402637,-0.2697569,-0.14857489,0.27328062,-2.6699812,50.53482056
53,4,49.987854,1.365991,2.316593,2.5609953,3.1512978,4.4435005,-0.26202846,-0.32960725,-0.0934526,-0.09757614,0.0776369,0.2829705,-2.0134783,50.76905823
54,4,50.00730515,1.3475631,2.2885742,2.5282493,3.1273937,4.4486666,-0.2668054,-0.04451084,-0.36150002,-0.3205824,-0.20651114,0.29986715,-1.8973248,50.46483231
55,4,49.94842529,1.3144109,2.255557,2.4852993,3.0883665,4.3531885,-0.08729458,-0.16982913,-0.5230264,-0.17500329,-0.2256353,0.31535038,-1.4935037,50.38685226
56,4,49.86687851,1.2994648,2.2589571,2.445971,3.0543191,4.2916956,-0.10497475,-0.35129023,-0.14686203,-0.17803383,-0.08511026,0.30149406,-1.2605096,50.53815842
57,4,49.88467026,1.2753701,2.1869283,2.4273672,3.0360603,4.249357,-0.010587454,-0.027234554,-0.25381774,0.017323017,-0.25336757,0.29993334,-0.10076833,50.35443497
58,4,49.84225845,1.2731751,2.1674116,2.3977728,2.9989946,4.188472,-0.30282903,-0.27820134,-0.44624317,-0.2674842,-0.1241862,0.32055202,-2.0797982,50.35916901
59,4,49.81737137,1.2369026,2.125943,2.3538272,2.92914,4.1679635,-0.15972543,-0.36851144,-0.24822956,-0.111777455,-0.116784215,0.25460076,-0.95312196,50.17543411
60,4,49.85657883,1.2328025,2.1327083,2.343944,2.8992312,4.128028,-0.050329685,-0.32180953,-0.34087992,-0.069646955,-0.06712921,0.29998446,-1.1804695,50.21250153
61,4,49.77088928,1.218853,2.1180441,2.325427,2.9044523,4.0856786,-0.26708555,-0.18620706,-0.263597,-0.05056691,-0.34872898,0.3002167,-2.777504,50.45434189
62,4,49.77502441,1.2150035,2.0704618,2.2945633,2.8682172,4.0130095,0.17337501,0.07231152,-0.083116055,-0.20048976,-0.26918197,0.27539733,-0.49776852,50.49752045
63,4,49.74899673,1.1739632,2.05588,2.2507088,2.827778,3.9711802,-0.034171104,-0.4207244,-0.5392585,-0.23659468,-0.19771767,0.2716494,-2.7990932,50.56649399
64,4,49.7481041,1.1864754,2.0509124,2.2520895,2.8035076,3.9433556,-0.24640846,-0.39683414,-0.13614464,-0.40705284,-0.076319456,0.30218166,-2.282448,50.41509247
65,4,49.65858841,1.1417589,1.9950651,2.186619,2.7304296,3.8768651,-0.12350702,-0.8080919,-0.13028204,0.016035438,-0.14566271,0.28815696,-0.13348138,50.29076004
66,4,49.6932106,1.1558342,1.9862121,2.1763883,2.7218208,3.8622787,-0.47883964,-0.6063534,0.078619,-0.27325988,0.036981583,0.2980816,-2.1359034,50.04771042
67,4,49.65852737,1.1427596,1.9629283,2.1445506,2.7018466,3.814118,-0.36451745,-0.5437248,-0.02426958,-0.05697477,-0.051963083,0.304725,-1.0605991,50.02935028
68,4,49.59506607,1.0904617,1.9026458,2.1315455,2.6572516,3.7628984,-0.14900184,-0.70259213,-0.20736456,-0.36016667,-0.034157813,0.26968795,-0.46064836,50.12096024
69,4,49.59977341,1.0979574,1.9157764,2.1057856,2.6165404,3.726089,0.04781866,-0.15114206,-0.09043276,-0.018504143,0.026992472,0.2817655,0.15324827,50.01377106
70,4,49.59257507,1.0945085,1.8937477,2.0788355,2.6063857,3.7287438,-0.64088273,-0.3743677,-0.33026123,-0.096503854,-0.12627591,0.31492603,-1.2738533,49.98857498
71,4,49.51562881,1.0569311,1.8548292,2.0659811,2.5915852,3.6716936,0.034219563,-0.09301257,0.005966425,-0.13451755,0.08530643,0.29994425,1.3095353,50.30729675
72,4,49.47367096,1.0704852,1.8478513,2.0282502,2.5627239,3.642079,-0.37200546,-0.4311297,-0.32878733,-0.40313745,-0.25381702,0.289578,-3.0697477,50.12846756
73,4,49.51697159,1.0197902,1.8152406,2.0165021,2.5400426,3.5979884,0.07370663,0.01758504,-0.22876358,-0.005094647,0.073582664,0.26314482,0.7326734,50.31968307
74,4,49.51001358,1.0230064,1.7666273,1.992697,2.4908938,3.5487604,-0.12864208,-0.115373135,-0.28441596,-0.35303885,-0.3710487,0.30279365,-2.930446,49.96805573
75,4,49.47699738,1.0134736,1.7658268,1.9649292,2.4595804,3.525732,0.27742267,-0.12824011,-0.04343593,0.047934234,-0.025667235,0.2829555,1.7091424,50.37720871
76,4,49.4851532,1.0169747,1.772529,1.9693539,2.4562173,3.5152514,0.19661975,-0.10836387,-0.14810944,-0.2862367,-0.18594234,0.3013535,-0.98093337,49.93214417
77,4,49.46260071,1.006661,1.7293843,1.9483818,2.4282246,3.477226,-0.036597967,0.011212587,0.09066212,-0.17695391,-0.038814247,0.31614208,0.011052996,49.88860703
78,4,49.47095108,1.000972,1.7713915,1.9512103,2.4196699,3.4729295,-0.02106905,-0.09962773,-0.020500302,-0.13522959,-0.10316955,0.29032144,0.31665018,49.93681717
79,4,49.42017746,0.97911596,1.7326807,1.8996193,2.3881161,3.3795834,-0.14905405,-0.4444437,-0.2859373,-0.1678567,-0.26909748,0.30718198,-2.1942446,50.12437439
80,4,49.41875458,0.9746811,1.711306,1.895767,2.3685474,3.391227,-0.50990486,-0.85981464,-0.5016804,-0.3419838,-0.29402006,0.2905511,-4.197012,49.8145752
81,4,49.38489914,0.985595,1.6968496,1.8599675,2.364317,3.3630772,-0.14512432,-0.44537932,-0.5421791,-0.181153,-0.33754876,0.3266142,-3.3599458,50.02685928
82,4,49.3343277,0.94562465,1.680357,1.8773378,2.3318508,3.3210704,-0.513649,-0.69723797,-0.5413668,-0.38646758,-0.34689394,0.29979956,-3.9007168,49.9896698
83,4,49.30822754,0.9522631,1.6657848,1.8305697,2.2968209,3.2956991,-0.063664675,0.008655429,-0.24299192,-0.2690208,-0.21726279,0.33625448,-1.3630534,50.11306763
84,4,49.28112411,0.9472764,1.6502668,1.8194178,2.293868,3.2808886,-0.094631195,-0.26077652,-0.8441498,-0.41764265,-0.49632153,0.27506593,-4.362838,50.13065338
85,4,49.34363174,0.93255043,1.6439731,1.8174996,2.272141,3.267388,-0.24448872,-0.6442065,-0.20304349,-0.5505198,-0.08931589,0.30724677,-2.912916,49.87443924
86,4,49.28565598,0.9090257,1.6009367,1.7688209,2.2697287,3.2141092,-0.183954,-0.34609413,-0.53372765,-0.4671927,-0.20509851,0.25919533,-2.060571,49.91333008
87,4,49.29157257,0.93741155,1.6361437,1.8025923,2.2521498,3.2048883,0.21369505,-0.07918167,-0.14433718,-0.12979847,-0.08744324,0.30765328,0.06049949,49.72245789
88,4,49.29300308,0.8914395,1.579765,1.7571657,2.2244873,3.1870449,0.15390539,-0.5943568,-0.2569602,-0.089975595,-0.32418674,0.31150717,-0.12233189,49.75408173
89,4,49.27111053,0.89149344,1.557308,1.7278306,2.2010026,3.1564608,-0.43169975,-0.23389053,-0.2658322,-0.09560132,-0.51111126,0.30402175,-1.7085992,49.83133316
90,4,49.28157425,0.89703244,1.5716952,1.7377386,2.1813095,3.1481209,0.1800363,-0.310102,-0.1538992,-0.38636708,-0.14971477,0.29688844,-0.73546934,49.86611176
91,4,49.2448082,0.8939919,1.5545062,1.7060335,2.1586876,3.0951905,0.06499624,-0.22101116,-0.28825474,-0.16071367,-0.363175,0.32225165,-0.33467826,49.88142014
92,4,49.20511627,0.88348526,1.5394366,1.7097963,2.159039,3.0551822,-0.26617813,-0.38178432,0.010568857,-0.065241456,-0.4804506,0.32429937,-1.3096766,49.84309387
93,4,49.21902466,0.87206334,1.5398116,1.706982,2.1440773,3.0593581,-0.25273323,-0.42641878,-0.12959528,-0.04193175,-0.3871705,0.34038016,-1.1767142,49.97141266
94,4,49.17705154,0.8731151,1.5440278,1.7087388,2.1251423,3.074828,-0.26889813,-0.32842684,-0.16443837,0.11839795,-0.44718027,0.3293978,-0.478302,49.67309189
95,4,49.11772919,0.8461502,1.4956405,1.6569766,2.0992239,3.0059133,-0.53730917,-0.7785325,0.06414461,-0.21099508,-0.1599924,0.2753402,-1.1582333,49.86421204
96,4,49.19525528,0.8422301,1.4672148,1.6330104,2.0722437,2.9647503,-0.13357782,-0.5006014,-0.23643792,-0.074472666,0.12042165,0.313082,-0.041728824,49.75039673
97,4,49.14923096,0.8414189,1.4925882,1.6491716,2.0641038,2.9786894,-0.55132246,-0.52355766,-0.3943621,-0.45795488,-0.24942835,0.3147674,-3.156056,49.7084465
98,4,49.14483261,0.83577365,1.4631443,1.6301806,2.0477266,2.9205058,0.014276266,-0.20773959,-0.3551283,-0.089215815,-0.13218379,0.29483065,-0.4261824,49.67977905
99,4,49.14389801,0.83998835,1.4879595,1.6157159,2.038686,2.9217024,-1.2299404,-0.6663325,-0.7434926,-0.056006193,-0.5309179,0.3184671,-5.071109,49.69258881
100,4,49.12374115,0.8258501,1.4290454,1.5923798,2.0473535,2.8888369,-0.11634278,-0.14631271,0.053753495,-0.20955145,-0.6560055,0.3001227,-3.7492254,49.45944977
101,4,49.05334091,0.80223,1.4093812,1.5869607,1.9845451,2.8588822,-0.7162471,-0.8145538,-0.36673033,-0.32766104,-0.6441573,0.30103514,-3.7432427,49.83561707
102,4,49.0748558,0.8142944,1.4458327,1.6061639,2.0013976,2.8815916,0.09778118,0.16371536,0.031723022,-0.1770171,-0.26928672,0.30385125,1.0301377,49.76696777
103,4,49.0666008,0.80270636,1.4297624,1.5863341,1.9880478,2.8565898,-0.548121,-0.4551456,0.022076607,-0.3294325,-0.60836315,0.33241627,-2.1040328,49.77858353
104,4,49.06014633,0.7835092,1.3832556,1.5537419,1.9820741,2.8119953,-0.83808327,-0.68016815,-0.6018543,-0.23820448,-0.6823701,0.30788454,-5.76423,49.76274109
105,4,49.01948929,0.7857445,1.4028858,1.5316095,1.9552354,2.8117795,-1.0146551,-0.039000034,-0.53252697,-0.579269,-0.80764806,0.30408096,-4.572092,49.54462051
106,4,49.03752518,0.76097673,1.3582064,1.5021315,1.937961,2.799099,-0.4947071,-0.24467278,-0.31260586,-0.7055032,-0.18831909,0.24737725,-1.9025074,49.90034103
107,4,49.02743912,0.7676634,1.3584464,1.5100304,1.9149724,2.7490203,-0.22485828,-0.31133175,0.014643669,-0.23096442,-0.12453586,0.3146055,-0.85132295,49.82404327
108,4,48.98082733,0.7871318,1.3807033,1.5260159,1.9172889,2.7652137,-1.8561316,-1.2682695,-0.60720634,-0.60489345,-0.25745642,0.30263075,-7.392807,49.82232285
109,4,49.0156517,0.7572479,1.346102,1.488691,1.8885994,2.697899,-0.351048,-0.34804535,-0.6754999,-0.7303715,-0.35098833,0.3188278,-4.81176,49.67077637
110,4,49.03327942,0.7746651,1.369132,1.504163,1.8980906,2.7219603,-0.29752922,-0.24156189,-0.81808376,-0.6341147,-0.40445822,0.36350855,-5.784588,49.57732773
0,0,628.3543091,2.31504,2.384083,2.5502782,2.5469062,2.6261058,-5.3573146,-5.175004,-7.6128035,-10.88105,-11.830879,1.5302469,-6.173922,164.7867584
1,0,115.584816,3.1320596,3.2953782,3.6241648,3.6088824,3.7438235,-0.61043745,-0.76519316,-1.3412012,-1.9022605,-2.4885905,1.6320403,0.05073514,87.06318665
2,0,75.52165222,3.9495316,4.2768297,4.826604,4.8125534,4.997206,-0.027223738,-0.08070987,-0.20929329,-0.3728603,-0.41170052,1.6402365,0.36643,68.2922287
3,0,64.53214264,4.490078,5.2210073,6.192873,6.1944456,6.4291167,0.15310736,0.13025199,-0.03370264,-0.032062322,-0.07406761,1.2996169,0.6535432,61.81333542
4,0,59.80109024,4.4739475,5.9465246,7.610747,7.6145,7.9963436,0.09165971,0.10811763,0.06353876,0.06928819,0.014047902,0.6098731,0.76618344,58.58893585
5,0,57.3647728,4.3897395,6.263204,8.430289,8.653729,9.092269,0.04354233,0.13816872,0.050664246,0.090800345,0.049808815,0.41712716,1.0589579,57.01211929
6,0,55.92786407,4.1892347,6.27376,8.829606,9.04553,9.636338,0.07579932,0.112563916,0.051592916,0.06639403,0.06321922,0.3403608,1.0477623,55.91366577
7,0,55.13939667,4.000359,6.227178,8.9761095,9.219653,9.769992,0.14366122,0.1517765,0.07462248,0.09372568,0.04481654,0.3841846,1.213731,55.14133453
8,0,54.46990204,3.8285685,6.0380073,8.917599,9.134993,9.72018,-0.05738329,0.13666803,0.051052272,0.057914764,0.042347908,0.39394918,1.1028149,54.44305801
9,0,53.98565674,3.7113016,5.88093,8.776047,8.969903,9.631341,0.021729358,0.12903714,0.056075126,0.019510739,0.018719912,0.3448077,0.36032146,54.39890671
10,0,53.675457,3.5555835,5.680058,8.490197,8.753341,9.355668,0.032713383,0.1172061,0.0528062,0.04365623,0.052215457,0.34883744,0.57768506,53.8509407
11,0,53.35070419,3.4177427,5.546987,8.260026,8.487657,9.134766,-0.18078741,0.010513827,-0.050787568,-0.022628427,-0.06684744,0.31838384,-0.9197284,53.7628746
12,0,53.09938431,3.3144333,5.2969975,7.9908657,8.223497,8.875942,-0.08374047,0.093676254,-0.00988996,0.022591949,0.003076196,0.2697217,0.15260234,53.41385651
13,0,52.84617615,3.2206116,5.1043158,7.7064877,7.9902387,8.570764,0.015763693,0.027699798,0.03669271,0.051723063,0.012581229,0.3176576,0.75779706,53.36964417
14,0,52.69109344,3.0913002,4.9384556,7.4510264,7.7781973,8.27073,-0.09939796,0.01893951,-0.02582872,0.017173976,0.036663353,0.3225295,0.2216329,53.00798798
15,0,52.65769196,2.9490342,4.7727757,7.2290874,7.525931,8.045127,-0.08062512,0.04918681,-0.10049224,-0.076806724,-0.06183839,0.3446944,-0.6798841,53.16305161
16,0,52.36701202,2.8654938,4.6039577,6.9978943,7.2960644,7.8449163,-0.03015136,0.060226195,-0.004750162,0.022121787,0.007955015,0.33536565,-0.5236771,52.68626785
17,0,52.20762253,2.7887042,4.426893,6.765402,7.0987463,7.625249,0.051703155,0.10429355,-0.051616788,0.007277489,0.03948134,0.31481284,0.3025298,52.62458038
18,0,52.06245804,2.7134116,4.290891,6.5692134,6.924867,7.4069147,-0.051160946,0.023286134,-0.07240045,0.001237392,0.04190874,0.30495402,-0.3438328,52.52659988
19,0,52.00912857,2.5704594,4.14457,6.3728266,6.6744413,7.184143,-0.10607609,-0.06354007,-0.050069273,0.010115862,0.030376077,0.30878782,-0.0648274,52.69699097
20,0,51.82489395,2.47515,4.040961,6.221879,6.522752,6.98727,-0.016738534,0.08062819,-0.042938232,-0.007661462,0.013342857,0.27603662,-0.30864027,52.31918335
21,0,51.7526207,2.442994,3.920295,6.071833,6.3788304,6.8030515,-0.029890895,0.13706887,-0.100871325,-0.035757005,0.017583609,0.32439184,-0.2513303,52.40457535
22,0,51.63959885,2.377335,3.8069592,5.9258137,6.2208014,6.6625824,0.019300729,0.15947935,0.10864976,0.07242608,0.08626181,0.2762304,1.34196,52.13131714
23,0,51.57614517,2.2775457,3.6915784,5.7439876,6.0310464,6.4769015,-0.06896341,-0.02157116,-0.09440684,-0.029711008,0.004225016,0.2987905,-0.26475435,52.16893387
24,0,51.5117569,2.204462,3.6011178,5.6415105,5.9213586,6.363236,0.053852543,0.13922933,0.059500277,0.06458068,0.05800593,0.28332335,0.7684667,52.05659103
25,0,51.45137405,2.1496966,3.495602,5.482373,5.7503743,6.1964035,-0.117621064,-0.07210675,-0.02666092,0.0037117,-0.08134413,0.28897735,-0.62193406,52.05054855
26,0,51.33713531,2.089245,3.4074757,5.370149,5.6132016,6.0716496,-0.056134656,-0.016550899,-0.02249217,-0.06675756,0.07212162,0.29657686,-0.02680093,52.20436859
27,0,51.22633743,2.0348516,3.327061,5.2350097,5.50408,5.9536953,-0.01601249,0.052019298,-0.10705161,0.06237769,-0.034365833,0.26973194,0.40049726,51.77112961
28,0,51.20091629,2.0026248,3.2613616,5.1080065,5.3989873,5.8041053,-0.031829953,0.16146939,0.03223455,0.050116777,0.002246857,0.29971367,0.82603675,51.84265137
29,0,51.15047455,1.9688573,3.1743107,5.025522,5.334642,5.693037,-0.34543425,-0.24792305,-0.27312207,0.016299248,-0.046525,0.30603755,-2.673499,51.795578
30,0,51.09941101,1.912867,3.1167262,4.9093747,5.2034345,5.593408,0.03423424,0.20822874,0.08881158,0.11582816,0.092041135,0.29961896,1.623199,51.7155304
31,0,50.99784851,1.8530874,3.027038,4.8167577,5.0585823,5.4530168,0.11656496,0.14303225,0.059613228,0.05865574,-0.017549038,0.3085503,1.2370868,51.52301788
32,0,50.94462585,1.8272185,2.9674308,4.7518897,5.0018783,5.382102,-0.029718578,-0.03738928,0.07761061,0.005124331,-0.029892683,0.34154636,0.1743455,51.71242523
33,0,50.83689117,1.7655028,2.9052374,4.608792,4.8851323,5.254469,-0.028549612,-0.097124964,-0.06255007,-0.07439098,-0.021243572,0.28664213,-0.33535123,51.63732529
34,0,50.82044983,1.7657808,2.85001,4.5562534,4.810017,5.19565,-0.001356125,0.07428369,0.04024923,-0.11118293,-0.014460206,0.30532095,-0.16942555,51.5433197
35,0,50.76357651,1.7033107,2.791767,4.459339,4.7108135,5.0834184,-0.05608961,-0.00013423,-0.08900261,-0.1464858,-0.22028565,0.30662858,-1.8139074,51.65207672
36,0,50.78341293,1.6716125,2.7511003,4.4090657,4.626026,5.047953,0.11255443,0.18576664,0.09384298,0.08644128,0.07983777,0.3135345,1.6985894,51.22519684
37,0,50.69084549,1.5961189,2.6815617,4.294789,4.5316987,4.92676,-0.052740574,0.17052257,0.020459414,-0.12264323,-0.049450636,0.29389912,-0.2565217,51.34280396
38,0,50.66254425,1.5913327,2.6470826,4.2468762,4.479797,4.836047,0.06764984,0.13801455,0.15027213,0.08971977,0.13736838,0.27739176,1.5887784,51.35665131
39,0,50.61154938,1.5718522,2.598913,4.0995073,4.400178,4.7359695,0.09869003,0.12596679,0.07778454,0.035485744,0.09921622,0.2859685,1.2607281,51.19223785
40,0,50.60840225,1.5595762,2.5674136,4.1056495,4.365677,4.7208347,-0.014488012,-0.025444657,0.06948972,4.89E-06,-0.00897789,0.3166425,0.11057699,51.25104904
41,0,50.47976303,1.4991032,2.4962797,4.0274897,4.237151,4.5905437,-0.024618983,0.1141057,-0.044255853,-0.044053197,-0.14086819,0.31193483,-0.060171366,51.260952
42,0,50.46849823,1.4944702,2.4799306,3.9738421,4.1830306,4.5139904,0.081388116,0.18204984,-0.021407604,0.051650047,0.061897874,0.30200937,1.2823893,51.12423706
43,0,50.42044449,1.4478611,2.4308102,3.8900278,4.1505146,4.478081,-0.12836075,-0.0742476,-0.068137646,-0.0586133,-0.12406874,0.29150543,-1.1987376,51.24451828
44,0,50.3907547,1.4314232,2.3745792,3.8374302,4.082505,4.3866787,0.13713378,0.1299736,0.07941508,0.076123714,0.048126698,0.3120907,2.05706,51.21712875
45,0,50.36750793,1.4098924,2.3740711,3.8203049,4.0226836,4.35327,-0.09223986,0.025605798,-0.08611441,-0.03002429,-0.10968268,0.28611666,-0.8149762,50.96171951
46,0,50.33953476,1.4009066,2.3037689,3.734634,3.953633,4.2488837,-0.04629773,-0.040485412,-0.13359308,-0.02928543,0.001156807,0.29621008,-0.17179984,51.16057587
47,0,50.22782135,1.4111508,2.3059597,3.6946652,3.9000614,4.20251,-0.038041532,0.0425483,0.05537331,-0.008259058,0.033349276,0.3180888,0.54279953,51.18955231
48,0,50.24018097,1.3553053,2.2383287,3.6225877,3.8501065,4.163438,-0.09568,-0.03894928,0.074162245,-0.047157288,0.11171484,0.26208434,0.117471896,50.98389816
49,0,50.25244522,1.2784613,2.151718,3.534938,3.7528493,4.0788965,0.05014375,0.1755594,0.10830295,0.084999084,0.14707232,0.26267794,1.3874506,50.723526
50,0,50.1385994,1.3146747,2.1881213,3.5111077,3.742306,4.0521054,-0.07097006,-0.017868698,0.056185603,0.16635215,-0.02334404,0.28846568,0.6306996,50.77493286
51,0,50.08446503,1.2697072,2.146173,3.4499168,3.6983268,3.9636102,-0.014407158,-0.04710737,-0.17873621,-0.022223264,-0.073539495,0.24462257,0.11779189,50.75457382
52,0,50.12169266,1.2456559,2.071693,3.3977942,3.6304562,3.926191,-0.045657277,0.02052486,-0.014066219,0.14667821,0.046081543,0.27342886,0.9328012,50.79434586
53,0,50.03705978,1.2323819,2.0699894,3.3613555,3.5952716,3.8933446,0.004646301,0.14463496,0.046749115,-0.072607994,-0.026239634,0.2598397,0.30970764,50.73490906
54,0,50.05207443,1.2412481,2.0829546,3.332899,3.572427,3.8595057,0.07417393,0.048087716,-0.014351368,-0.14125204,-0.072576046,0.2567191,-0.26799798,50.85370255
55,0,50.02370834,1.2214528,2.0157983,3.2923145,3.5113702,3.8051877,0.006559491,-0.10728949,-0.112455845,-0.1177907,0.11797619,0.30250472,-0.07004279,50.87243652
56,0,49.97039795,1.2080448,1.9824336,3.257527,3.4651413,3.7616947,-0.370059,-0.14565885,0.010224819,-0.008859634,-0.21488476,0.29145825,-0.8591013,50.92861938
57,0,49.91516495,1.1702082,1.9807384,3.2007682,3.4127707,3.7012143,-0.09229159,0.09228575,0.07126236,-0.037298203,0.028015852,0.28440583,-0.03870158,50.66273499
58,0,49.94336319,1.1476406,1.9736319,3.1649232,3.3777888,3.638336,-0.15193307,-0.00988555,0.002768517,-0.15802765,-0.1364479,0.3211144,-1.7462163,50.60121536
59,0,49.89768219,1.1173917,1.886684,3.080232,3.3016505,3.6223946,-0.0674119,-0.17334509,-0.13097811,-0.22492933,-0.27673244,0.2985053,-1.6428185,50.63581085
60,0,49.84592056,1.1094286,1.8965654,3.084684,3.2958112,3.5854547,0.022696495,0.17575458,-0.003444433,0.053764343,0.019729137,0.29390818,0.69606787,50.66456604
61,0,49.85192108,1.1065807,1.8644162,3.0335023,3.2442849,3.5177786,-0.17259634,0.14453012,-0.05124569,0.0737648,-0.05079198,0.26905814,0.04837145,50.63729858
62,0,49.86354446,1.0936508,1.8514366,3.023202,3.2231503,3.4781864,-0.7072258,-0.24996448,-0.15447426,-0.3896017,-0.21267986,0.29360616,-4.997534,50.73242569
63,0,49.79500961,1.0893446,1.8189296,2.9898064,3.1883645,3.4495118,-0.15316415,-0.07768646,-0.20781851,-0.14658785,-0.24621105,0.2933743,-1.948333,50.5116539
64,0,49.81277847,1.0567822,1.8017075,2.9521468,3.1423867,3.3938112,-0.030902624,0.16515541,-0.08694935,-0.015903473,-0.06303406,0.31259805,-0.27279454,50.444767
65,0,49.74873734,1.0709988,1.823744,2.928582,3.141576,3.3996847,0.15469742,0.12594509,0.044974327,0.004716754,0.091725826,0.33869508,0.37993124,51.03557205
66,0,49.67475128,1.0388613,1.7633725,2.8942297,3.08544,3.3541172,0.08714008,-0.13370132,0.10018253,-0.2522745,-0.028309822,0.31231183,-0.13634259,50.64952469
67,0,49.71985245,1.0190915,1.7330997,2.857519,3.0488887,3.2937953,0.045919776,0.15897548,0.018892765,0.07165384,0.11373377,0.28763938,0.80864835,50.59806061
68,0,49.68175507,1.0188998,1.7177117,2.8338583,3.0460835,3.2573824,-0.31202078,-0.14051855,-0.09345341,-0.017870426,-0.06701708,0.29603475,-0.6273154,50.72181702
69,0,49.63266754,0.9753394,1.6831373,2.769614,2.9713275,3.2192228,-0.14519024,0.061543107,0.04692197,0.14915228,-0.10354185,0.32785383,0.10236764,50.44524002
70,0,49.65773773,0.9865138,1.6988465,2.799194,2.9594998,3.2381394,-0.20796609,-0.1994847,0.022493362,-0.25520802,-0.09597492,0.3152887,-1.489414,50.37929153
71,0,49.63867569,0.9736217,1.6651993,2.7450929,2.92171,3.1851637,-0.02026546,0.019658148,-0.01940298,0.076502085,0.1528163,0.28751442,0.54128397,50.13260651
