location,n
5422,1
5420,1
5419,1
6688,1
6524,1
7244,1
6255,1
7554,1
7666,1
7409,1
9152,1
7600,1
7526,1
8993,1
7505,1
7453,1
7527,1
7373,1
5779,1
6113,1
6089,1
8988,1
8576,1
8739,1
8768,1
8671,1
8472,1
8640,1
8457,1
8477,1
9009,1
8983,1
8633,1
8460,1
9037,1
4597,1
6128,1
8857,1
6121,1
4705,1
4834,1
4698,1
4702,1
4791,1
5718,1
6183,1
4690,1
4692,1
5443,1
6171,1
685,1
692,1
658,1
2771,1
2399,1
2614,1
2214,1
2760,1
2260,1
2362,1
2715,1
2079,1
2127,1
2620,1
2628,1
2716,1
2823,1
2668,1
2610,1
2850,1
2347,1
2545,1
2600,1
2829,1
2536,1
2661,1
2427,1
1869,1
1910,1
2409,1
2924,1
2921,1
2356,1
2596,1
2472,1
587,1
2934,1
2144,1
2733,1
2690,1
2621,1
2678,1
2626,1
2017,1
2602,1
2756,1
5620,1
2499,1
2487,1
2615,1
2580,1
2795,1
2549,1
2025,1
2528,1
2508,1
2369,1
2664,1
2669,1
2847,1
2644,1
2072,1
2676,1
2523,1
2642,1
2597,1
2360,1
2729,1
2963,1
2193,1
303,1
667,1
283,1
304,1
297,1
309,1
296,1
294,1
284,1
292,1
270,1
288,1
277,1
295,1
353,1
7,1
378,1
412,1
453,1
549,1
624,1
489,1
488,1
504,1
476,1
441,1
468,1
511,1
396,1
306,1
3372,1
302,1
322,1
2662,1
2723,1
2590,1
2236,1
2646,1
2432,1
2855,1
3119,1
2630,1
2624,1
2637,1
2970,1
243,1
279,1
307,1
245,1
242,1
87,1
273,1
282,1
244,1
334,1
333,1
352,1
394,1
308,1
386,1
256,1
2451,1
2514,1
2043,1
10592,1
10551,1
10522,1
10480,1
10347,1
10495,1
9988,1
10510,1
10523,1
10055,1
9994,1
11087,1
9969,1
10678,1
10602,1
10632,1
10625,1
10646,1
10595,1
10985,1
10596,1
10559,1
10564,1
10644,1
10624,1
10604,1
10650,1
10606,1
10591,1
10617,1
10659,1
8832,1
10481,1
12200,1
12004,1
12202,1
11993,1
11734,1
12158,1
12057,1
12032,1
11969,1
12028,1
12010,1
11968,1
12037,1
12046,1
12152,1
10579,1
12053,1
12019,1
12083,1
12173,1
12129,1
12131,1
11842,1
11795,1
11737,1
11807,1
11788,1
11661,1
11662,1
10582,1
10653,1
2988,1
10666,1
1835,1
1556,1
1627,1
2415,1
1675,1
1843,1
1772,1
1953,1
1825,1
1649,1
1374,1
2009,1
2204,1
2057,1
2170,1
2188,1
2199,1
2153,1
2234,1
2190,1
2746,1
2701,1
2183,1
2257,1
2942,1
2595,1
3024,1
1885,1
2238,1
1642,1
1671,1
1819,1
1353,1
10540,1
10741,1
9835,1
10640,1
10587,1
10628,1
10605,1
10738,1
11402,1
1370,1
1356,1
1361,1
1357,1
1568,1
1657,1
1474,1
1473,1
1511,1
1489,1
1467,1
1472,1
1491,1
1456,1
1558,1
1464,1
3022,1
3085,1
3064,1
532,1
429,1
442,1
367,1
171,1
571,1
232,1
257,1
35,1
203,1
22,1
105,1
341,1
318,1
248,1
348,1
346,1
340,1
347,1
281,1
330,1
349,1
338,1
285,1
344,1
327,1
272,1
364,1
358,1
314,1
274,1
379,1
345,1
41,1
160,1
124,1
65,1
131,1
128,1
72,1
80,1
42,1
159,1
223,1
208,1
225,1
5,1
6,1
136,1
238,1
37,1
53,1
247,1
148,1
50,1
23,1
40,1
73,1
132,1
21,1
68,1
153,1
82,1
18,1
52,1
381,1
360,1
259,1
266,1
1077,1
1347,1
682,1
578,1
640,1
602,1
706,1
599,1
632,1
579,1
651,1
628,1
672,1
636,1
708,1
674,1
629,1
647,1
634,1
649,1
654,1
684,1
653,1
655,1
584,1
643,1
639,1
686,1
633,1
1154,1
1088,1
1342,1
1346,1
343,1
366,1
363,1
312,1
361,1
375,1
339,1
326,1
252,1
362,1
356,1
328,1
269,1
1219,1
1069,1
1310,1
1201,1
1299,1
1184,1
1235,1
1359,1
1306,1
1293,1
1131,1
1185,1
1208,1
1109,1
1108,1
170,1
14,1
569,1
1249,1
427,1
435,1
445,1
681,1
626,1
397,1
424,1
509,1
591,1
416,1
465,1
449,1
407,1
420,1
543,1
490,1
563,1
558,1
451,1
498,1
387,1
505,1
1339,1
1259,1
1095,1
1217,1
1308,1
1307,1
1354,1
403,1
536,1
554,1
573,1
454,1
455,1
461,1
500,1
503,1
499,1
418,1
457,1
458,1
456,1
459,1
467,1
426,1
430,1
440,1
642,1
477,1
471,1
575,1
559,1
478,1
473,1
411,1
438,1
428,1
399,1
491,1
433,1
1269,1
1252,1
8,1
1290,1
95,1
158,1
30,1
24,1
241,1
147,1
149,1
191,1
138,1
156,1
180,1
16,1
116,1
71,1
4,1
84,1
81,1
164,1
33,1
163,1
108,1
17,1
151,1
13,1
145,1
77,1
115,1
161,1
67,1
31,1
604,1
548,1
494,1
988,1
992,1
981,1
979,1
977,1
985,1
1003,1
980,1
984,1
969,1
982,1
484,1
595,1
561,1
562,1
592,1
556,1
512,1
593,1
557,1
464,1
609,1
594,1
576,1
487,1
589,1
497,1
677,1
6934,1
6975,1
6974,1
6241,1
5254,1
5364,1
6254,1
5200,1
4571,1
4521,1
4531,1
5058,1
4479,1
4784,1
4489,1
4501,1
4499,1
4538,1
4783,1
4757,1
4543,1
4494,1
5923,1
4535,1
4525,1
4577,1
4504,1
4568,1
4485,1
4503,1
4628,1
4546,1
4575,1
5125,1
6244,1
2858,1
6163,1
2376,1
3079,1
2503,1
2749,1
2814,1
2589,1
2305,1
2622,1
2140,1
2452,1
2742,1
2221,1
2522,1
2793,1
2475,1
1769,1
1858,1
8147,1
7588,1
8167,1
8053,1
7594,1
7921,1
7598,1
4331,1
6242,1
6313,1
5625,1
6143,1
4483,1
4496,1
2603,1
6256,1
2113,1
3222,1
3360,1
3509,1
3118,1
3068,1
3140,1
3573,1
3301,1
3023,1
3694,1
3805,1
3371,1
3086,1
3206,1
3558,1
3165,1
3154,1
3139,1
3183,1
3935,1
4093,1
4111,1
3832,1
3587,1
3593,1
4128,1
4364,1
4311,1
2319,1
2143,1
2114,1
3630,1
6500,1
6677,1
6434,1
6703,1
6769,1
4989,1
6631,1
6636,1
6679,1
6668,1
3794,1
3575,1
2834,1
3607,1
3627,1
3807,1
2471,1
3610,1
3729,1
3642,1
3598,1
3570,1
3596,1
3646,1
3767,1
3692,1
3624,1
3755,1
2641,1
2412,1
2842,1
2932,1
3029,1
2766,1
2810,1
3122,1
2681,1
2787,1
2818,1
2682,1
2713,1
2767,1
2407,1
2865,1
2809,1
2781,1
2693,1
3143,1
2586,1
2651,1
2740,1
3002,1
2697,1
2538,1
2983,1
2747,1
3052,1
2679,1
2888,1
2512,1
2654,1
2606,1
2438,1
2657,1
2971,1
2966,1
2938,1
2900,1
2511,1
2799,1
2694,1
2871,1
2418,1
3162,1
2647,1
3003,1
2852,1
2828,1
2724,1
2730,1
2719,1
2578,1
2945,1
3134,1
2827,1
2601,1
2794,1
2851,1
2925,1
2813,1
855,1
2755,1
2509,1
2763,1
2885,1
1883,1
2688,1
2413,1
2414,1
2807,1
2627,1
2531,1
2658,1
2612,1
2222,1
2311,1
2390,1
2837,1
2830,1
2625,1
2759,1
2765,1
2848,1
2982,1
2672,1
2797,1
2702,1
2709,1
2710,1
2785,1
2825,1
2806,1
2584,1
3045,1
2839,1
2792,1
2566,1
3055,1
3072,1
2887,1
2550,1
2477,1
2546,1
2805,1
2465,1
2880,1
2618,1
2878,1
2754,1
2881,1
2876,1
2753,1
2939,1
2527,1
2698,1
2737,1
2907,1
2655,1
2764,1
2995,1
2819,1
2707,1
2750,1
2341,1
2636,1
2817,1
2863,1
2786,1
4383,1
4177,1
4309,1
3149,1
2067,1
2177,1
1844,1
2086,1
2173,1
2102,1
2049,1
3568,1
3461,1
3035,1
3399,1
3547,1
3757,1
2838,1
3074,1
3225,1
3098,1
3070,1
3039,1
3071,1
3525,1
3073,1
2136,1
3467,1
3476,1
3456,1
3519,1
3620,1
3487,1
2307,1
2124,1
2266,1
2048,1
2078,1
2029,1
2217,1
2084,1
2024,1
2161,1
2259,1
2162,1
2357,1
1776,1
2064,1
2309,1
2335,1
2037,1
2092,1
2504,1
2249,1
2246,1
2339,1
2429,1
2350,1
2130,1
2336,1
1956,1
2290,1
2125,1
2121,1
2261,1
3501,1
10792,1
2030,1
11931,1
3108,1
3195,1
3152,1
3178,1
3300,1
2315,1
3194,1
3290,1
3084,1
3245,1
3167,1
3210,1
1384,1
2233,1
2689,1
2052,1
1962,1
2923,1
2083,1
2147,1
2032,1
2304,1
2384,1
3067,1
3261,1
2164,1
2055,1
2198,1
2050,1
3510,1
3107,1
3144,1
1332,1
2021,1
2027,1
2001,1
2045,1
1614,1
1612,1
1543,1
1604,1
1309,1
1350,1
1322,1
1304,1
1319,1
1326,1
3689,1
1330,1
1328,1
1266,1
1331,1
1333,1
2772,1
3124,1
3455,1
3254,1
3213,1
3181,1
3230,1
3142,1
2182,1
2026,1
4261,1
3101,1
1665,1
1647,1
1584,1
1570,1
1461,1
1530,1
1545,1
1569,1
1577,1
1618,1
1518,1
1515,1
1526,1
1519,1
1501,1
1589,1
1583,1
1481,1
1609,1
1571,1
1484,1
1407,1
2969,1
2973,1
3007,1
2883,1
2882,1
2968,1
3095,1
1485,1
1396,1
1557,1
1507,1
4400,1
4354,1
4179,1
4130,1
4105,1
1908,1
1687,1
2456,1
1681,1
1534,1
1436,1
1460,1
1597,1
1493,1
1531,1
1506,1
1527,1
1533,1
1520,1
1505,1
1476,1
1478,1
1517,1
1747,1
1482,1
1516,1
1492,1
1599,1
3103,1
3027,1
2282,1
3021,1
2096,1
2073,1
2134,1
2142,1
2981,1
2245,1
2301,1
2168,1
2158,1
2481,1
2331,1
2254,1
2023,1
2065,1
2251,1
2196,1
2070,1
2046,1
2279,1
2047,1
2258,1
2244,1
2235,1
2094,1
2116,1
2380,1
2115,1
2145,1
2041,1
2091,1
2187,1
2020,1
2302,1
3112,1
3180,1
3097,1
3146,1
3137,1
3092,1
3121,1
3104,1
3126,1
2090,1
2088,1
2103,1
2159,1
2059,1
1581,1
2109,1
1881,1
2036,1
2154,1
2040,1
2218,1
2176,1
2042,1
2324,1
2277,1
2118,1
2226,1
4027,1
2569,1
2773,1
7015,1
4994,1
5107,1
4804,1
4822,1
3235,1
3276,1
3282,1
3297,1
3231,1
3036,1
3056,1
3034,1
3033,1
3120,1
3031,1
3431,1
3062,1
3732,1
3032,1
3046,1
3041,1
3061,1
3417,1
3684,1
3411,1
3770,1
3479,1
3313,1
3566,1
3791,1
4854,1
4714,1
2640,1
5382,1
5152,1
5028,1
4733,1
5129,1
4758,1
4805,1
4613,1
5021,1
5017,1
4779,1
4889,1
5116,1
4896,1
4828,1
4837,1
5102,1
4665,1
5083,1
4599,1
4817,1
5115,1
4710,1
4847,1
5144,1
5149,1
5087,1
4706,1
5155,1
4591,1
3457,1
3407,1
3602,1
3400,1
1920,1
2061,1
1969,1
1730,1
1693,1
1960,1
1811,1
1791,1
1762,1
1997,1
1982,1
1678,1
2018,1
1980,1
1928,1
1728,1
1674,1
1731,1
1987,1
1808,1
2014,1
1745,1
1838,1
1800,1
1803,1
1684,1
1701,1
1932,1
1702,1
2033,1
1703,1
2022,1
1911,1
3657,1
3324,1
3554,1
3434,1
1670,1
1744,1
1871,1
1796,1
1654,1
2146,1
1973,1
2186,1
1979,1
1743,1
1998,1
1673,1
1779,1
1795,1
1733,1
1726,1
1686,1
1790,1
1729,1
2003,1
2031,1
1984,1
1783,1
1714,1
5357,1
4830,1
4882,1
5173,1
2947,1
2998,1
2987,1
2997,1
3005,1
2992,1
2994,1
3063,1
2954,1
2910,1
3006,1
2931,1
2937,1
2906,1
3026,1
2996,1
2904,1
7371,1
5222,1
5174,1
5082,1
5172,1
5237,1
5225,1
5012,1
5217,1
5073,1
5035,1
5158,1
3020,1
3028,1
2918,1
4366,1
7151,1
7164,1
7086,1
7189,1
6872,1
6915,1
6950,1
7021,1
6174,1
6345,1
5888,1
6204,1
6123,1
4359,1
2891,1
4358,1
4328,1
4106,1
4118,1
4299,1
4343,1
4353,1
4357,1
2879,1
3014,1
2977,1
2867,1
3037,1
5221,1
5133,1
5097,1
5229,1
5212,1
4901,1
4825,1
4750,1
5208,1
5268,1
4704,1
4977,1
4735,1
5069,1
4924,1
5051,1
5325,1
5095,1
5067,1
4754,1
4821,1
4802,1
4761,1
5124,1
5050,1
4995,1
4877,1
4893,1
5106,1
5160,1
4798,1
5089,1
5120,1
4782,1
5437,1
5282,1
4883,1
5113,1
5052,1
5068,1
5008,1
11408,1
9026,1
8906,1
4987,1
5139,1
4720,1
5128,1
5446,1
11977,1
4797,1
4905,1
5049,1
5096,1
5072,1
5176,1
5205,1
5388,1
4956,1
4953,1
5065,1
4954,1
5060,1
5118,1
4781,1
1752,1
1798,1
1789,1
4389,1
2346,1
2337,1
2498,1
2250,1
2526,1
2540,1
1951,1
2295,1
2283,1
2445,1
2516,1
2541,1
2343,1
2328,1
2431,1
2345,1
2348,1
2325,1
2421,1
2568,1
2396,1
2576,1
2265,1
2263,1
2517,1
2513,1
2308,1
2493,1
2378,1
2395,1
2373,1
2464,1
2293,1
2267,1
2253,1
2617,1
2264,1
2294,1
2368,1
2133,1
2097,1
2326,1
2299,1
2459,1
2243,1
2287,1
2320,1
2488,1
2372,1
2211,1
2210,1
2868,1
2209,1
2330,1
2534,1
2565,1
2314,1
2579,1
2400,1
2507,1
2313,1
2155,1
4425,1
2869,1
4582,1
4860,1
5045,1
4620,1
4751,1
4680,1
5918,1
6375,1
6760,1
2955,1
2685,1
2425,1
2874,1
2437,1
2811,1
2864,1
2777,1
2812,1
2731,1
2873,1
2803,1
2683,1
2470,1
2652,1
2826,1
2952,1
2725,1
3044,1
3057,1
2800,1
4999,1
4927,1
5027,1
4565,1
4458,1
4423,1
4422,1
4439,1
4467,1
4397,1
4457,1
3322,1
4426,1
4460,1
4437,1
4404,1
4428,1
4415,1
5062,1
4419,1
4429,1
4403,1
4441,1
4991,1
4870,1
4960,1
5046,1
4944,1
5153,1
4921,1
5015,1
5016,1
2381,1
2532,1
1755,1
5559,1
5369,1
5775,1
5468,1
5644,1
5739,1
5715,1
5688,1
6265,1
6262,1
5628,1
5574,1
5515,1
5597,1
5493,1
5989,1
5589,1
5626,1
5504,1
5576,1
5724,1
5632,1
5500,1
5531,1
5440,1
5615,1
5524,1
5648,1
5545,1
5711,1
5199,1
5663,1
5496,1
5569,1
1940,1
1880,1
1650,1
1761,1
2053,1
1734,1
1933,1
1710,1
1799,1
5373,1
5403,1
5659,1
5543,1
5488,1
5896,1
5492,1
5409,1
5611,1
5380,1
5467,1
5536,1
5642,1
5479,1
5529,1
5638,1
5661,1
5679,1
5438,1
5447,1
6230,1
2449,1
6438,1
7606,1
7487,1
7634,1
5602,1
7511,1
7893,1
7531,1
7536,1
2495,1
2609,1
2388,1
2821,1
2365,1
4164,1
2484,1
2450,1
2087,1
2379,1
2366,1
2820,1
2354,1
2611,1
2831,1
2779,1
2447,1
2439,1
2494,1
2645,1
2422,1
7521,1
7619,1
7432,1
5635,1
6480,1
5834,1
6492,1
5941,1
6724,1
5485,1
6716,1
6220,1
10623,1
10621,1
6207,1
5464,1
4740,1
7194,1
7165,1
6550,1
6213,1
5844,1
6212,1
6338,1
5621,1
6538,1
6453,1
6699,1
6429,1
5946,1
5701,1
5733,1
11769,1
11980,1
8228,1
11750,1
11959,1
11644,1
11836,1
11730,1
11851,1
11724,1
11824,1
11837,1
12020,1
11823,1
11318,1
11955,1
12021,1
12097,1
12183,1
12157,1
12164,1
12171,1
12165,1
11844,1
12180,1
12176,1
12182,1
12169,1
11764,1
11742,1
11778,1
11792,1
11774,1
11785,1
3651,1
5970,1
3226,1
4281,1
3714,1
4373,1
3759,1
3774,1
4047,1
3697,1
3735,1
3762,1
5861,1
3320,1
3788,1
3639,1
3923,1
3773,1
3955,1
4069,1
3659,1
3737,1
3707,1
3599,1
3780,1
3715,1
3817,1
3542,1
3665,1
3782,1
3643,1
3423,1
11781,1
12198,1
12201,1
12203,1
4551,1
4305,1
4666,1
5101,1
4687,1
4873,1
4875,1
5109,1
5108,1
4451,1
4406,1
4655,1
4712,1
4741,1
4683,1
4490,1
4852,1
5209,1
5242,1
5127,1
5286,1
5413,1
5203,1
7191,1
7463,1
4645,1
4629,1
5948,1
5601,1
4688,1
5105,1
4695,1
11648,1
11532,1
2038,1
11674,1
11707,1
11688,1
11602,1
11588,1
11656,1
11612,1
11624,1
11669,1
11608,1
11637,1
11604,1
4696,1
11617,1
12150,1
11642,1
11620,1
11639,1
11646,1
6565,1
7029,1
6695,1
4641,1
4367,1
5091,1
4676,1
3998,1
4274,1
4346,1
4356,1
4265,1
4072,1
4286,1
4078,1
4165,1
4108,1
3914,1
4042,1
4183,1
3338,1
3528,1
3426,1
3328,1
2875,1
3304,1
3393,1
3363,1
3751,1
3653,1
3771,1
3609,1
3591,1
4323,1
3571,1
3812,1
3872,1
3366,1
3661,1
3845,1
4041,1
4585,1
4117,1
3156,1
3894,1
3814,1
3825,1
3972,1
3961,1
4138,1
4352,1
3846,1
3748,1
3957,1
4820,1
4793,1
3962,1
3223,1
4160,1
3136,1
3161,1
3129,1
3798,1
3876,1
4012,1
3966,1
3852,1
3968,1
4159,1
4075,1
4034,1
4103,1
3574,1
4324,1
3673,1
3760,1
3562,1
3533,1
3511,1
3644,1
3522,1
3385,1
3351,1
3303,1
5383,1
3503,1
3698,1
2554,1
3346,1
3443,1
3424,1
3616,1
3813,1
3302,1
3164,1
3295,1
3868,1
3128,1
4190,1
3257,1
3392,1
3543,1
3518,1
3589,1
3633,1
2533,1
3652,1
3260,1
3612,1
3127,1
3316,1
3389,1
3483,1
3640,1
3429,1
3179,1
3687,1
3354,1
3632,1
2917,1
3401,1
3552,1
3279,1
3428,1
3258,1
3532,1
3818,1
3520,1
3553,1
3670,1
3569,1
3820,1
3544,1
3581,1
3804,1
3617,1
3447,1
5518,1
5533,1
12137,1
11845,1
11783,1
11805,1
11826,1
11799,1
11815,1
11814,1
11850,1
11879,1
11802,1
11841,1
11808,1
11796,1
11271,1
11928,1
11664,1
11782,1
11729,1
11746,1
12172,1
11862,1
11964,1
11963,1
11871,1
11650,1
11856,1
11736,1
11727,1
11744,1
11801,1
11797,1
11800,1
6027,1
11652,1
11182,1
11312,1
11316,1
11273,1
11286,1
10929,1
10872,1
10968,1
10657,1
10918,1
10709,1
10638,1
10899,1
11798,1
11760,1
11721,1
11840,1
11818,1
11832,1
11722,1
11715,1
11787,1
11791,1
11821,1
11676,1
11706,1
11804,1
11725,1
11813,1
10707,1
8981,1
9201,1
9012,1
10369,1
10367,1
10368,1
10747,1
10748,1
10276,1
10508,1
10752,1
9151,1
9068,1
9774,1
9831,1
9665,1
9811,1
9708,1
9789,1
9940,1
9734,1
9815,1
9803,1
10119,1
9828,1
9763,1
9656,1
9641,1
9395,1
9404,1
9121,1
9374,1
10370,1
11199,1
10991,1
11308,1
9178,1
10531,1
10565,1
10639,1
10511,1
10435,1
10002,1
9780,1
11380,1
166,1
11103,1
11437,1
11202,1
11305,1
11643,1
11187,1
11090,1
11072,1
11301,1
11085,1
11093,1
11356,1
11121,1
11587,1
11112,1
11122,1
10677,1
11635,1
11165,1
11198,1
11256,1
11240,1
10542,1
10674,1
10673,1
10810,1
10785,1
10716,1
10765,1
10734,1
10912,1
10778,1
10869,1
10926,1
10675,1
11237,1
11667,1
11571,1
11243,1
11434,1
11392,1
11185,1
11350,1
11260,1
11257,1
11004,1
11299,1
11409,1
11138,1
11196,1
11343,1
10681,1
11838,1
10743,1
1566,1
5816,1
5964,1
3000,1
3080,1
2974,1
3133,1
3199,1
3208,1
3017,1
1976,1
1541,1
1768,1
1542,1
1617,1
10630,1
1383,1
1248,1
1289,1
11554,1
11583,1
11461,1
11412,1
11619,1
11578,1
11577,1
11417,1
11594,1
11415,1
11173,1
11329,1
11145,1
11184,1
11388,1
11096,1
11315,1
11376,1
11227,1
11296,1
11133,1
11297,1
11320,1
11188,1
11167,1
11298,1
11292,1
11234,1
11204,1
11205,1
11341,1
11280,1
11180,1
11294,1
11048,1
11362,1
11359,1
11358,1
11360,1
11352,1
11363,1
11078,1
11242,1
11368,1
11144,1
11281,1
11367,1
11224,1
11291,1
11110,1
11264,1
11389,1
11757,1
11244,1
11342,1
11295,1
11201,1
11154,1
11391,1
11108,1
11023,1
11349,1
11132,1
11131,1
11743,1
11304,1
11217,1
11207,1
11340,1
11371,1
11369,1
11366,1
11370,1
11046,1
11325,1
3898,1
4070,1
3947,1
6554,1
6615,1
6790,1
6767,1
6768,1
6361,1
6388,1
6498,1
7615,1
6558,1
6303,1
6533,1
6414,1
6732,1
6532,1
7966,1
8270,1
7936,1
8292,1
7848,1
8194,1
8118,1
7923,1
8121,1
7784,1
8168,1
8227,1
7889,1
7908,1
7781,1
6771,1
6841,1
3903,1
6397,1
3352,1
3348,1
3373,1
3341,1
4019,1
3398,1
3355,1
3534,1
3459,1
3478,1
3396,1
3391,1
3572,1
6508,1
6775,1
6772,1
6347,1
6777,1
6421,1
6820,1
6830,1
6753,1
6355,1
6801,1
7314,1
6942,1
6475,1
6780,1
6819,1
8032,1
8066,1
7761,1
7749,1
7804,1
8148,1
8105,1
7895,1
8235,1
8003,1
7795,1
8070,1
7942,1
8069,1
8129,1
8097,1
8054,1
7791,1
8341,1
8116,1
7887,1
8071,1
7719,1
8058,1
8057,1
8154,1
8124,1
8065,1
7838,1
8088,1
8110,1
7995,1
7703,1
7920,1
7941,1
8012,1
8085,1
7917,1
7813,1
8191,1
8098,1
8122,1
7891,1
7999,1
7896,1
8079,1
8002,1
7958,1
8269,1
7698,1
7130,1
8102,1
7628,1
8018,1
8262,1
8246,1
8050,1
7775,1
7907,1
7987,1
8092,1
7992,1
8096,1
8160,1
8094,1
3395,1
3361,1
3365,1
9818,1
9983,1
10062,1
10275,1
9764,1
10411,1
10165,1
9963,1
10222,1
10006,1
10173,1
10326,1
10395,1
10154,1
10162,1
9998,1
10008,1
10168,1
10238,1
10322,1
9168,1
9191,1
9176,1
9689,1
9233,1
9928,1
9762,1
10086,1
9947,1
10280,1
9955,1
10035,1
10013,1
9128,1
8711,1
10417,1
10473,1
10474,1
10466,1
10458,1
10450,1
9615,1
9536,1
9170,1
9484,1
9174,1
9129,1
9417,1
9942,1
9269,1
9316,1
10060,1
9894,1
10038,1
10107,1
10343,1
9849,1
10111,1
9845,1
10342,1
9933,1
10088,1
9862,1
9917,1
3359,1
9819,1
2066,1
2291,1
1694,1
1602,1
1600,1
1574,1
1862,1
1676,1
1590,1
2015,1
4463,1
4749,1
3789,1
2208,1
3477,1
2063,1
3699,1
3466,1
2780,1
3485,1
3332,1
3344,1
3537,1
3078,1
3374,1
3446,1
3353,1
3414,1
3376,1
2035,1
3824,1
5912,1
9693,1
10059,1
9850,1
10001,1
10288,1
10453,1
9677,1
9728,1
10434,1
9922,1
10420,1
9921,1
9920,1
9918,1
9945,1
3821,1
9414,1
9341,1
9824,1
10138,1
9808,1
9919,1
9926,1
9886,1
3945,1
3856,1
3777,1
3765,1
4370,1
8001,1
7926,1
7911,1
4149,1
2270,1
4150,1
12043,1
9200,1
8034,1
7993,1
7978,1
8011,1
7663,1
8117,1
8008,1
8033,1
7971,1
10282,1
7433,1
8165,1
7288,1
8468,1
8142,1
7122,1
7764,1
3979,1
4090,1
4154,1
4396,1
4080,1
4330,1
4101,1
3859,1
4135,1
4007,1
4065,1
4079,1
4086,1
4263,1
4288,1
4273,1
4059,1
4229,1
4243,1
2483,1
4061,1
4199,1
4055,1
4318,1
4230,1
4292,1
4250,1
4212,1
4152,1
4020,1
4206,1
3854,1
2156,1
4342,1
4382,1
4218,1
4062,1
4207,1
4104,1
4028,1
4082,1
4394,1
4195,1
4298,1
3875,1
4014,1
3764,1
4018,1
3741,1
3763,1
3895,1
4191,1
2696,1
3874,1
3897,1
3867,1
3837,1
4567,1
3989,1
3844,1
3956,1
3928,1
3981,1
3991,1
3967,1
3871,1
3902,1
3530,1
3889,1
3995,1
3964,1
3959,1
3796,1
3907,1
4369,1
3971,1
3873,1
4196,1
4094,1
3893,1
2964,1
2738,1
2862,1
2890,1
2861,1
2835,1
2884,1
2979,1
2946,1
4064,1
3958,1
3905,1
3827,1
3884,1
3941,1
3515,1
3952,1
4371,1
3887,1
4048,1
3685,1
3922,1
4349,1
4380,1
4132,1
4411,1
4307,1
7167,1
7106,1
7530,1
7596,1
7716,1
7603,1
7408,1
7260,1
7289,1
7430,1
7241,1
7465,1
7788,1
7550,1
7498,1
7292,1
7355,1
7291,1
7204,1
7235,1
7282,1
7540,1
7560,1
7365,1
7457,1
7401,1
7657,1
7329,1
7796,1
7396,1
7296,1
7629,1
7655,1
7743,1
7274,1
7285,1
7051,1
7053,1
7311,1
7448,1
7010,1
6835,1
6613,1
7327,1
7044,1
6735,1
6734,1
6928,1
7201,1
8029,1
7275,1
7301,1
7229,1
7052,1
6892,1
7281,1
7286,1
7213,1
7181,1
7369,1
6487,1
6867,1
7171,1
5441,1
7637,1
4319,1
7592,1
8172,1
7219,1
8131,1
8184,1
8158,1
7419,1
7434,1
7524,1
7437,1
7513,1
7583,1
7119,1
7384,1
7318,1
7138,1
7422,1
7442,1
6391,1
6425,1
6175,1
4282,1
4058,1
4271,1
4122,1
4247,1
4304,1
4076,1
4313,1
4310,1
7341,1
7529,1
7697,1
7370,1
7638,1
7293,1
7473,1
7935,1
7620,1
7777,1
7605,1
7150,1
7429,1
7494,1
7170,1
7523,1
7507,1
7347,1
7685,1
7298,1
7310,1
7445,1
7477,1
7481,1
7510,1
7514,1
8075,1
7678,1
7326,1
7440,1
7459,1
7681,1
9619,1
9071,1
9466,1
8421,1
8691,1
8656,1
8734,1
8761,1
8200,1
8736,1
8666,1
8659,1
8771,1
8791,1
8639,1
8658,1
8799,1
8715,1
8618,1
8757,1
8783,1
8569,1
8562,1
8570,1
8876,1
8887,1
11279,1
8714,1
8697,1
9820,1
8706,1
8792,1
8672,1
8638,1
9156,1
5137,1
8860,1
8236,1
8450,1
8377,1
8381,1
8534,1
8419,1
8336,1
8429,1
8467,1
8649,1
8442,1
8426,1
8281,1
8322,1
8410,1
8369,1
10252,1
10498,1
8753,1
8828,1
8249,1
10300,1
9938,1
9607,1
9188,1
9609,1
9350,1
9596,1
9158,1
8594,1
9257,1
9436,1
9111,1
7443,1
8014,1
6657,1
7033,1
7158,1
6822,1
7548,1
6511,1
6805,1
6878,1
6879,1
6238,1
6828,1
7026,1
6719,1
6226,1
6788,1
6998,1
6736,1
6905,1
6671,1
6751,1
6224,1
6227,1
6721,1
6873,1
6910,1
6895,1
6761,1
7368,1
7203,1
7068,1
8684,1
9217,1
9506,1
9116,1
9123,1
6011,1
6415,1
6460,1
6419,1
8970,1
9013,1
8762,1
8858,1
8880,1
8755,1
7098,1
8863,1
8901,1
8583,1
8826,1
8805,1
8811,1
8749,1
8621,1
8630,1
8651,1
8558,1
8726,1
7216,1
8469,1
8397,1
8306,1
5830,1
4984,1
5182,1
5034,1
6050,1
5992,1
6001,1
6028,1
6024,1
5876,1
6008,1
6063,1
6006,1
4914,1
3790,1
3350,1
3722,1
4510,1
4513,1
4520,1
4517,1
4677,1
5810,1
4516,1
5600,1
6270,1
5905,1
5649,1
6272,1
5444,1
5236,1
4958,1
4916,1
4588,1
5255,1
5250,1
5256,1
5103,1
5059,1
5119,1
5197,1
6337,1
5406,1
4656,1
4661,1
4601,1
4557,1
4976,1
4928,1
4603,1
4993,1
5030,1
5862,1
4996,1
5001,1
5863,1
5013,1
5866,1
5864,1
4892,1
4962,1
5025,1
5955,1
5982,1
8349,1
